band,entry_minute,filter,stop_multiplier,calls,train_2017_2023_calls,val_2024_2025_calls,confirm_2026_calls,win_rate,train_2017_2023_win_rate,val_2024_2025_win_rate,confirm_2026_win_rate,avg_pnl_pts,train_2017_2023_avg_pnl_pts,val_2024_2025_avg_pnl_pts,confirm_2026_avg_pnl_pts,mean_target_distance_pts,ambiguous_rate
0.05-0.15,2,none,0.75,203,126,56,21,46.79802955665024,46.82539682539682,50.0,38.095238095238095,1.0558943965517371,-1.4144122023809316,6.201785714285896,2.1553571428566576,37.16035320197061,0.9852216748768473
0.05-0.15,3,none,0.75,193,120,52,21,45.59585492227979,45.0,50.0,38.095238095238095,-0.46472106541456165,-3.087947213541747,7.002403846153846,-3.964880952380987,37.664785864637416,0.5181347150259068
0.03-0.12,2,none,5.0,153,103,42,8,75.81699346405229,73.7864077669903,88.09523809523809,37.5,3.564665359477147,-2.841322330096976,18.852380952380848,5.781249999999545,32.26177320261441,0.0
0.03-0.12,3,none,5.0,143,97,38,8,73.42657342657343,72.16494845360825,84.21052631578947,37.5,1.457369230769282,-4.921094845360824,17.62236842105267,2.0125000000007276,33.23076363636374,0.0
0.03-0.12,3,none,4.0,143,97,38,8,72.72727272727273,71.1340206185567,84.21052631578947,37.5,2.239534265734301,-3.497903092783483,16.217105263157798,5.4125000000008185,33.23076363636374,0.0
0.03-0.12,3,none,3.0,143,97,38,8,71.32867132867133,69.0721649484536,84.21052631578947,37.5,3.3814538461536525,-2.1505371134022875,17.731578947368305,2.293749999999818,33.23076363636374,0.0
0.03-0.12,2,none,4.0,153,103,42,8,73.8562091503268,72.81553398058253,83.33333333333334,37.5,3.888532026143735,-1.0116951456309888,16.95952380952362,-1.6437500000010914,32.26177320261441,0.0
0.03-0.12,2,none,3.0,153,103,42,8,73.20261437908496,71.84466019417476,83.33333333333334,37.5,5.488536601307108,0.28782621359223237,18.20238095238078,5.699999999999363,32.26177320261441,0.0
0.03-0.12,2,none,2.5,153,103,42,8,71.24183006535948,68.93203883495146,83.33333333333334,37.5,5.135389542483632,-0.3969456310679888,17.895833333333332,9.371874999999818,32.26177320261441,0.0
0.03-0.12,3,none,2.5,143,97,38,8,69.93006993006993,68.04123711340206,81.57894736842105,37.5,3.8358230769229467,-0.5928072164950527,14.605921052631617,6.375,33.23076363636374,0.0
0.03-0.12,2,none,2.0,153,103,42,8,69.93464052287581,68.93203883495146,78.57142857142857,37.5,6.363667320261419,2.061564077669917,16.583333333333332,8.099999999999454,32.26177320261441,0.0
0.03-0.12,3,none,2.0,143,97,38,8,65.73426573426573,64.94845360824742,73.68421052631578,37.5,1.9831979020978219,-1.3309556701032559,9.660526315789626,5.699999999999818,33.23076363636374,0.0
0.03-0.12,5,none,2.0,131,87,36,8,61.832061068702295,59.77011494252874,72.22222222222221,37.5,0.13855419847309453,-2.5034413793103854,6.637499999999515,-0.37500000000045475,33.82978396946563,0.7633587786259541
0.03-0.12,2,none,1.5,153,103,42,8,64.05228758169935,64.07766990291263,69.04761904761905,37.5,5.090633660130657,2.4955529126214016,9.554761904761714,15.065624999999272,32.26177320261441,0.0
0.02-0.10,1,after_adverse_0.02pct,1.0,107,72,27,8,54.20560747663551,51.388888888888886,66.66666666666666,37.5,3.6191523364485083,2.0055458333334224,13.918518518518088,-16.618750000000546,34.46821028037399,0.0
0.03-0.12,5,none,1.5,131,87,36,8,56.48854961832062,56.32183908045977,61.111111111111114,37.5,0.07651030534335398,-2.16439252873571,3.584722222221899,8.659374999999727,33.82978396946563,1.5267175572519083
0.03-0.12,2,none,1.0,153,103,42,8,53.59477124183007,52.42718446601942,59.523809523809526,37.5,4.307808496732036,1.6217932038835166,7.888095238095221,20.09375,32.26177320261441,0.6535947712418301
0.03-0.12,3,none,1.5,143,97,38,8,58.74125874125874,60.824742268041234,57.89473684210527,37.5,1.4735811188810104,-0.6799268041237887,4.534868421052459,13.043749999999818,33.23076363636374,0.0
0.02-0.10,1,none,1.0,134,89,37,8,50.74626865671642,49.43820224719101,56.75675675675676,37.5,2.7104358208954222,1.9297573033708728,8.767567567567115,-16.618750000000546,29.710804477612083,2.2388059701492535
0.03-0.12,5,none,1.0,131,87,36,8,48.854961832061065,49.42528735632184,50.0,37.5,1.0010999999998436,-0.5115620689656022,2.1013888888886263,12.499999999999545,33.82978396946563,1.5267175572519083
0.03-0.12,2,none,0.75,153,103,42,8,44.44444444444444,44.66019417475729,45.23809523809524,37.5,2.306337581699207,1.0207004854367643,2.1083333333332295,19.898437499999545,32.26177320261441,1.3071895424836601
0.02-0.10,0,none,0.75,351,231,93,27,33.903133903133906,38.095238095238095,22.58064516129032,37.03703703703704,-1.5295621015847118,-0.45645811688308485,-4.5874674479165805,-0.17777777777775083,10.222219017093963,29.914529914529915
0.02-0.10,0,not_away_more_than_0.03pct,0.75,351,231,93,27,33.903133903133906,38.095238095238095,22.58064516129032,37.03703703703704,-1.5295621015847118,-0.45645811688308485,-4.5874674479165805,-0.17777777777775083,10.222219017093963,29.914529914529915
0.05-0.15,5,none,1.0,180,109,51,20,48.888888888888886,47.706422018348626,56.86274509803921,35.0,-1.440332621527927,-4.612017173165257,8.09901960784298,-8.480000000000292,38.466972725694504,1.6666666666666667
0.05-0.15,0,none,0.75,428,265,122,41,45.09345794392524,48.679245283018865,40.98360655737705,34.146341463414636,0.8932486291618278,1.7395333254717253,1.1506891969775246,-5.342682926829339,18.247105549065353,10.046728971962617
0.05-0.15,0,not_away_more_than_0.03pct,0.75,428,265,122,41,45.09345794392524,48.679245283018865,40.98360655737705,34.146341463414636,0.8932486291618278,1.7395333254717253,1.1506891969775246,-5.342682926829339,18.247105549065353,10.046728971962617
0.05-0.15,3,toward_target,4.0,29,17,9,3,89.65517241379311,94.11764705882352,100.0,33.33333333333333,4.894803448276246,9.688194117647285,16.64444444444477,-57.51666666666521,13.61033793103462,0.0
0.05-0.15,3,toward_target,5.0,29,17,9,3,89.65517241379311,94.11764705882352,100.0,33.33333333333333,3.151696551724571,9.41171764705905,16.64444444444477,-72.79999999999806,13.61033793103462,0.0
0.05-0.15,3,after_favourable_0.02pct,4.0,20,12,5,3,85.0,91.66666666666666,100.0,33.33333333333333,-0.5425299999996241,7.087450000000142,15.330000000000291,-57.51666666666521,12.094995000000017,0.0
0.05-0.15,3,after_favourable_0.02pct,5.0,20,12,5,3,85.0,91.66666666666666,100.0,33.33333333333333,-3.070034999999552,6.69577500000014,15.330000000000291,-72.79999999999806,12.094995000000017,0.0
0.05-0.15,3,toward_target,3.0,29,17,9,3,86.20689655172413,88.23529411764706,100.0,33.33333333333333,6.431013793103783,9.611729411764934,16.64444444444477,-42.23333333333236,13.61033793103462,0.0
0.05-0.15,3,after_favourable_0.02pct,1.5,20,12,5,3,80.0,83.33333333333334,100.0,33.33333333333333,5.588732500000242,7.754137500000222,15.330000000000291,-19.308333333333092,12.094995000000017,0.0
0.05-0.15,3,after_favourable_0.02pct,2.0,20,12,5,3,80.0,83.33333333333334,100.0,33.33333333333333,4.287480000000232,7.495800000000145,15.330000000000291,-26.949999999999516,12.094995000000017,0.0
0.05-0.15,3,after_favourable_0.02pct,2.5,20,12,5,3,80.0,83.33333333333334,100.0,33.33333333333333,2.986227500000223,7.237462500000068,15.330000000000291,-34.59166666666594,12.094995000000017,0.0
0.05-0.15,3,after_favourable_0.02pct,3.0,20,12,5,3,80.0,83.33333333333334,100.0,33.33333333333333,1.684975000000304,6.979125000000143,15.330000000000291,-42.23333333333236,12.094995000000017,0.0
0.05-0.15,3,toward_target,2.5,29,17,9,3,82.75862068965517,82.35294117647058,100.0,33.33333333333333,6.218084482758874,7.899967647058956,16.64444444444477,-34.59166666666594,13.61033793103462,0.0
0.05-0.15,2,toward_target,5.0,30,16,11,3,86.66666666666667,93.75,90.9090909090909,33.33333333333333,-5.97167666666719,3.940606250000201,-0.38181818181758653,-79.33333333334183,12.798323333333247,0.0
0.05-0.15,3,toward_target,2.0,29,17,9,3,79.3103448275862,82.35294117647058,88.88888888888889,33.33333333333333,4.889637931034768,8.352911764705983,8.961111111111677,-26.949999999999516,13.61033793103462,0.0
0.05-0.15,2,toward_target,4.0,30,16,11,3,80.0,87.5,81.81818181818183,33.33333333333333,-4.9183266666670535,2.693762500000048,-0.25454545454472693,-62.61666666667346,12.798323333333247,0.0
0.05-0.15,2,toward_target,3.0,30,16,11,3,73.33333333333333,75.0,81.81818181818183,33.33333333333333,-3.108330000000327,0.971881250000024,2.62727272727319,-45.90000000000509,12.798323333333247,0.0
0.05-0.15,2,toward_target,2.5,30,16,11,3,70.0,68.75,81.81818181818183,33.33333333333333,-2.146665000000333,0.21719062500005748,4.068181818181818,-37.5416666666703,12.798323333333247,0.0
0.05-0.15,3,after_favourable_0.02pct,1.0,20,12,5,3,70.0,75.0,80.0,33.33333333333333,3.2800250000000233,4.537541666666584,9.230000000000292,-11.666666666666666,12.094995000000017,0.0
0.05-0.15,3,after_favourable_0.02pct,0.75,20,12,5,3,65.0,66.66666666666666,80.0,33.33333333333333,4.023146250000082,4.50316041666656,9.992500000000291,-7.845833333332848,12.094995000000017,5.0
0.02-0.10,15,none,4.0,85,57,22,6,68.23529411764706,68.42105263157895,77.27272727272727,33.33333333333333,1.2247458823528552,-1.5394140350877583,-3.8227272727275374,45.99166666666679,41.74473058823537,1.1764705882352942
0.02-0.10,15,none,5.0,85,57,22,6,68.23529411764706,68.42105263157895,77.27272727272727,33.33333333333333,2.751809411764621,-1.6113368421053262,2.263636363636165,45.99166666666679,41.74473058823537,1.1764705882352942
0.02-0.10,15,none,3.0,85,57,22,6,65.88235294117646,64.91228070175438,77.27272727272727,33.33333333333333,-0.6588235294119787,-5.983333333333576,0.41363636363613215,45.99166666666679,41.74473058823537,1.1764705882352942
0.02-0.10,15,none,2.5,85,57,22,6,64.70588235294117,63.1578947368421,77.27272727272727,33.33333333333333,-0.18794470588267465,-5.805268421052907,1.7715909090903468,45.99166666666679,41.74473058823537,1.1764705882352942
0.02-0.10,5,after_adverse_0.02pct,3.0,91,62,23,6,70.32967032967034,72.58064516129032,73.91304347826086,33.33333333333333,1.5730791208789614,1.2629064516128687,1.7695652173910197,4.02499999999903,37.95276813186817,0.0
0.02-0.10,5,after_adverse_0.02pct,4.0,91,62,23,6,70.32967032967034,72.58064516129032,73.91304347826086,33.33333333333333,2.2576934065933867,-0.777417741935595,4.917391304347762,23.42500000000109,37.95276813186817,0.0
0.02-0.10,5,after_adverse_0.02pct,5.0,91,62,23,6,70.32967032967034,72.58064516129032,73.91304347826086,33.33333333333333,0.1615373626373584,-3.15645322580654,3.036956521739067,23.42500000000109,37.95276813186817,0.0
0.02-0.10,5,after_adverse_0.02pct,2.5,91,62,23,6,69.23076923076923,70.96774193548387,73.91304347826086,33.33333333333333,4.0571461538459985,2.8971822580644524,5.370652173912791,11.008333333332606,37.95276813186817,0.0
0.02-0.10,5,after_adverse_0.02pct,2.0,91,62,23,6,65.93406593406593,66.12903225806451,73.91304347826086,33.33333333333333,5.297258241758055,3.11049193548382,7.880434782608221,17.99166666666618,37.95276813186817,0.0
0.02-0.10,15,after_adverse_0.02pct,3.0,73,48,19,6,67.12328767123287,68.75,73.68421052631578,33.33333333333333,-1.122616438356277,-7.0364791666668225,-1.0605263157895504,45.99166666666679,47.23632739726039,0.0
0.02-0.10,15,after_adverse_0.02pct,4.0,73,48,19,6,67.12328767123287,68.75,73.68421052631578,33.33333333333333,0.46372602739729574,-2.682249999999916,-5.9657894736843256,45.99166666666679,47.23632739726039,0.0
0.02-0.10,15,after_adverse_0.02pct,5.0,73,48,19,6,67.12328767123287,68.75,73.68421052631578,33.33333333333333,2.2979726027397813,-2.682249999999916,1.0815789473683828,45.99166666666679,47.23632739726039,0.0
0.02-0.10,15,after_adverse_0.02pct,2.5,73,48,19,6,65.75342465753424,66.66666666666666,73.68421052631578,33.33333333333333,-0.6852890410961278,-6.9937729166668605,0.5118421052626984,45.99166666666679,47.23632739726039,0.0
0.02-0.10,15,none,2.0,85,57,22,6,62.35294117647059,61.40350877192983,72.72727272727273,33.33333333333333,1.7435235294115152,-2.9710614035089398,1.8909090909085287,45.99166666666679,41.74473058823537,1.1764705882352942
0.02-0.10,15,none,1.5,85,57,22,6,56.470588235294116,52.63157894736842,72.72727272727273,33.33333333333333,2.0591147058821018,-4.695618421052802,7.578409090908528,45.99166666666679,41.74473058823537,1.1764705882352942
0.02-0.10,15,none,1.0,85,57,22,6,51.76470588235295,45.614035087719294,72.72727272727273,33.33333333333333,2.3541141176468527,-3.9798298245615324,13.265909090908695,22.516666666666424,41.74473058823537,1.1764705882352942
0.03-0.12,1,after_adverse_0.02pct,1.0,124,85,30,9,54.83870967741935,51.76470588235295,70.0,33.33333333333333,3.5217637096773236,1.5141023529412077,16.043333333333067,-19.255555555556285,36.749597580645336,0.0
0.02-0.10,15,after_adverse_0.02pct,2.0,73,48,19,6,63.013698630136986,64.58333333333334,68.42105263157895,33.33333333333333,1.452724657534069,-3.79689791666677,0.6499999999995405,45.99166666666679,47.23632739726039,0.0
0.02-0.10,15,after_adverse_0.02pct,1.5,73,48,19,6,56.16438356164384,54.166666666666664,68.42105263157895,33.33333333333333,1.7092376712326731,-6.013555208333476,7.235526315789014,45.99166666666679,47.23632739726039,0.0
0.02-0.10,15,after_adverse_0.02pct,1.0,73,48,19,6,50.68493150684932,45.83333333333333,68.42105263157895,33.33333333333333,1.9417739726025889,-5.332302083333427,13.821052631578679,22.516666666666424,47.23632739726039,0.0
0.05-0.15,3,toward_target,1.5,29,17,9,3,72.41379310344827,82.35294117647058,66.66666666666666,33.33333333333333,3.4206741379309498,8.805855882353011,0.8249999999995149,-19.308333333333092,13.61033793103462,0.0
0.02-0.10,5,after_adverse_0.02pct,1.5,91,62,23,6,60.43956043956044,61.29032258064516,65.21739130434783,33.33333333333333,4.395026373626164,2.045925806451446,5.358695652173597,24.974999999999756,37.95276813186817,0.0
0.02-0.10,15,none,0.75,85,57,22,6,44.70588235294118,38.59649122807017,63.63636363636363,33.33333333333333,3.289999705882142,-3.3945179824562124,12.876704545453983,31.641666666666424,41.74473058823537,1.1764705882352942
0.02-0.10,15,after_adverse_0.02pct,0.75,73,48,19,6,43.83561643835616,37.5,63.1578947368421,33.33333333333333,3.2445188356163124,-4.7216171875000255,14.401973684210182,31.641666666666424,47.23632739726039,0.0
0.03-0.12,1,none,1.0,174,117,48,9,55.74712643678161,55.55555555555556,60.416666666666664,33.33333333333333,3.0692367816091273,2.280317948718003,9.178124999999758,-19.255555555556285,29.887924137931137,1.1494252873563218
0.02-0.10,5,after_adverse_0.02pct,1.0,91,62,23,6,49.45054945054945,48.38709677419355,56.52173913043478,33.33333333333333,2.986768131867903,-0.21780806451633614,5.87391304347804,25.03333333333285,37.95276813186817,0.0
0.05-0.15,3,toward_target,1.0,29,17,9,3,65.51724137931035,76.47058823529412,55.55555555555556,33.33333333333333,2.968979310344868,6.805905882352924,0.6000000000001617,-11.666666666666666,13.61033793103462,0.0
0.05-0.15,2,toward_target,2.0,30,16,11,3,60.0,68.75,54.54545454545454,33.33333333333333,-3.611666666666861,1.6625000000001364,-4.309090909090711,-29.18333333333673,12.798323333333247,0.0
0.05-0.15,1,after_adverse_0.02pct,0.75,158,100,40,18,45.56962025316456,46.0,50.0,33.33333333333333,-0.39331716772148523,0.040308875000082484,7.7840624999999815,-20.974305555555677,41.64843607594952,0.0
0.05-0.15,5,after_adverse_0.02pct,0.75,137,90,32,15,40.87591240875913,40.0,46.875,33.33333333333333,-4.1475886633212,-6.496884965277827,4.9519531250000455,-9.464166666666763,45.90734737682482,0.0
0.05-0.15,2,toward_target,1.5,30,16,11,3,56.666666666666664,68.75,45.45454545454545,33.33333333333333,-1.839168333333267,3.1078093750002154,-3.856818181817454,-20.825000000003154,12.798323333333247,0.0
0.05-0.15,2,toward_target,1.0,30,16,11,3,50.0,56.25,45.45454545454545,33.33333333333333,-0.26833000000005996,2.0093812500001604,-0.2545454545453884,-12.466666666668365,12.798323333333247,3.3333333333333335
0.05-0.15,3,toward_target,0.75,29,17,9,3,55.172413793103445,64.70588235294117,44.44444444444444,33.33333333333333,2.3500112068966326,5.681636764705806,-0.5444444444442019,-7.845833333332848,13.61033793103462,3.4482758620689653
0.05-0.15,2,toward_target,0.75,30,16,11,3,43.333333333333336,50.0,36.36363636363637,33.33333333333333,0.6037516666667823,2.6781281250003985,0.011363636363636364,-8.28750000000097,12.798323333333247,6.666666666666667
0.05-0.15,1,none,0.75,230,144,64,22,48.69565217391305,51.388888888888886,48.4375,31.818181818181817,0.4743122282608807,1.3837105034722805,5.2898437500000455,-19.486931818182214,33.54414000000011,0.8695652173913043
0.05-0.15,5,none,0.75,180,109,51,20,42.22222222222222,43.11926605504588,45.09803921568628,30.0,-2.8873397048611777,-4.56108850344041,3.6791666666666094,-10.510000000000218,38.466972725694504,2.2222222222222223
0.05-0.15,10,after_adverse_0.02pct,0.75,126,80,29,17,38.88888888888889,36.25,51.724137931034484,29.411764705882355,-4.706948214285755,-8.6106309374999,9.193965517241129,-10.050000000000342,52.544092559523946,0.0
0.03-0.12,15,after_adverse_0.02pct,2.5,86,61,18,7,59.30232558139535,59.01639344262295,72.22222222222221,28.57142857142857,-6.629087209302587,-13.485270491803409,6.537499999999353,19.26071428571387,48.99014883720949,0.0
0.03-0.12,15,none,2.5,100,69,24,7,60.0,59.42028985507246,70.83333333333334,28.57142857142857,-6.210017000000317,-11.651473913043631,2.0052083333325754,19.26071428571387,43.68302600000013,0.0
0.03-0.12,5,after_adverse_0.02pct,2.0,106,76,23,7,60.37735849056604,60.526315789473685,69.56521739130434,28.57142857142857,-0.9570556603776085,-3.0558934210526836,6.276086956520885,-1.9357142857147014,38.831162264150905,0.0
0.03-0.12,15,none,2.0,100,69,24,7,57.99999999999999,57.971014492753625,66.66666666666666,28.57142857142857,-3.9785130000001665,-8.673207246376874,1.5645833333328483,23.292857142857038,43.68302600000013,0.0
0.03-0.12,15,after_adverse_0.02pct,2.0,86,61,18,7,56.97674418604651,57.377049180327866,66.66666666666666,28.57142857142857,-4.367454651162916,-10.215591803278734,4.6944444444440405,23.292857142857038,48.99014883720949,0.0
0.03-0.12,15,none,1.5,100,69,24,7,55.00000000000001,53.62318840579711,66.66666666666666,28.57142857142857,-1.9140115000000697,-7.712335507246425,6.228124999999788,27.32500000000021,43.68302600000013,0.0
0.03-0.12,15,after_adverse_0.02pct,1.5,86,61,18,7,53.48837209302325,52.459016393442624,66.66666666666666,28.57142857142857,-2.300011046511679,-9.227884426229556,9.656944444444283,27.32500000000021,48.99014883720949,0.0
0.03-0.12,15,none,1.0,100,69,24,7,51.0,49.275362318840585,62.5,28.57142857142857,-1.0920100000001367,-5.194217391304398,7.106249999999666,11.235714285713973,43.68302600000013,0.0
0.03-0.12,15,after_adverse_0.02pct,1.0,86,61,18,7,48.837209302325576,47.540983606557376,61.111111111111114,28.57142857142857,-1.6773348837210336,-6.478701639344301,9.57222222222198,11.235714285713973,48.99014883720949,0.0
0.03-0.12,5,after_adverse_0.02pct,1.5,106,76,23,7,55.660377358490564,56.57894736842105,60.86956521739131,28.57142857142857,-0.6811382075473478,-2.799350657894832,3.557608695651731,8.389285714285506,38.831162264150905,0.0
0.03-0.12,15,after_adverse_0.02pct,0.75,86,61,18,7,43.02325581395349,40.98360655737705,55.55555555555556,28.57142857142857,0.38778749999993695,-5.042422540983576,10.74583333333309,21.07321428571387,48.99014883720949,0.0
0.03-0.12,3,after_adverse_0.02pct,1.0,115,79,29,7,48.69565217391305,48.10126582278481,55.172413793103445,28.57142857142857,-0.0769730434783528,-1.9361000000000694,7.1206896551722885,-8.914285714285922,38.135663478260916,0.0
0.03-0.12,3,after_adverse_0.02pct,0.75,115,79,29,7,46.08695652173913,44.303797468354425,55.172413793103445,28.57142857142857,2.472160869565019,0.23858860759477626,10.645689655172113,-6.182142857143065,38.135663478260916,0.0
0.03-0.12,5,after_adverse_0.02pct,1.0,106,76,23,7,49.056603773584904,50.0,52.17391304347826,28.57142857142857,0.7428830188677548,-0.8151894736843133,2.228260869564901,12.778571428571013,38.831162264150905,0.0
0.02-0.10,3,after_adverse_0.02pct,1.0,96,64,25,7,47.91666666666667,48.4375,52.0,28.57142857142857,1.536947916666539,1.5296406249999563,4.48199999999968,-8.914285714285922,36.516654166666704,0.0
0.02-0.10,3,none,1.0,116,79,30,7,48.275862068965516,49.36708860759494,50.0,28.57142857142857,1.473229310344699,1.8727164556961426,2.844999999999709,-8.914285714285922,31.958163793103548,0.8620689655172413
0.03-0.12,15,none,0.75,100,69,24,7,44.0,43.47826086956522,50.0,28.57142857142857,0.3827452499998435,-3.8806228260869515,6.605208333332787,21.07321428571387,43.68302600000013,0.0
0.02-0.10,3,after_adverse_0.02pct,0.75,96,64,25,7,43.75,43.75,48.0,28.57142857142857,2.9067419270831656,2.3950738281248505,6.7614999999997965,-6.182142857143065,36.516654166666704,0.0
0.02-0.10,3,none,0.75,116,79,30,7,43.103448275862064,44.303797468354425,43.333333333333336,28.57142857142857,2.257821551723972,2.253415189873257,4.23874999999983,-6.182142857143065,31.958163793103548,0.8620689655172413
0.02-0.10,5,none,0.75,107,72,28,7,40.18691588785047,40.27777777777778,42.857142857142854,28.57142857142857,0.23711448598112278,-0.25786458333355866,3.8160714285713766,-8.987500000000312,33.65327943925243,0.9345794392523363
0.05-0.15,10,none,0.75,148,92,37,19,41.891891891891895,42.391304347826086,48.64864864864865,26.31578947368421,-3.324415878378401,-6.209386413043356,7.5560810810809045,-10.543421052632,47.039229476351515,0.0
0.05-0.15,1,not_away_more_than_0.03pct,2.0,79,47,28,4,81.0126582278481,78.72340425531915,92.85714285714286,25.0,6.821515189873302,5.11169574468078,17.43571428571418,-47.38750000000073,16.689251898734245,2.5316455696202533
0.05-0.15,2,not_away_more_than_0.03pct,2.0,56,31,21,4,73.21428571428571,77.41935483870968,76.19047619047619,25.0,5.016030357142848,6.0950870967742725,11.638095238095653,-38.11250000000291,16.78834107142864,0.0
0.05-0.15,1,not_away_more_than_0.03pct,1.5,79,47,28,4,73.41772151898735,76.59574468085107,75.0,25.0,4.570565189873378,5.661694680851028,8.184821428571402,-33.55000000000018,16.689251898734245,2.5316455696202533
0.05-0.15,2,not_away_more_than_0.03pct,1.5,56,31,21,4,66.07142857142857,70.96774193548387,66.66666666666666,25.0,4.3307607142859785,5.400729032258353,8.869047619048311,-27.787500000002183,16.78834107142864,0.0
0.05-0.15,1,not_away_more_than_0.03pct,1.0,79,47,28,4,62.0253164556962,68.08510638297872,57.14285714285714,25.0,2.6018569620252805,4.098865957446717,3.276785714285844,-19.712500000000546,16.689251898734245,2.5316455696202533
0.05-0.15,2,not_away_more_than_0.03pct,1.0,56,31,21,4,57.14285714285714,61.29032258064516,57.14285714285714,25.0,2.763366071428631,3.677370967742043,5.266666666666944,-17.462500000001455,16.78834107142864,1.7857142857142856
0.03-0.12,3,none,1.0,143,97,38,8,49.65034965034965,51.546391752577314,50.0,25.0,-0.20178181818190133,-0.6041731958763362,3.1407894736840767,-11.200000000000273,33.23076363636374,0.0
0.05-0.15,5,toward_target,1.0,36,16,16,4,47.22222222222222,50.0,50.0,25.0,-0.5027805555558492,1.446868749999794,0.9468749999998636,-14.100000000001273,13.113886111111242,8.333333333333332
0.02-0.10,1,after_adverse_0.02pct,0.75,107,72,27,8,45.794392523364486,47.22222222222222,48.148148148148145,25.0,0.5311775700934517,2.987826388889011,4.989814814814491,-36.62656250000009,34.46821028037399,0.0
0.05-0.15,2,not_away_more_than_0.03pct,0.75,56,31,21,4,51.78571428571429,58.06451612903226,47.61904761904761,25.0,3.257112946428736,4.627768548387277,4.1970238095241905,-12.300000000001091,16.78834107142864,3.571428571428571
0.03-0.12,3,none,0.75,143,97,38,8,46.15384615384615,47.42268041237113,47.368421052631575,25.0,1.7504069930068114,0.9075587628864651,5.946052631578679,-7.959375000000364,33.23076363636374,0.0
0.05-0.15,1,not_away_more_than_0.03pct,0.75,79,47,28,4,54.43037974683544,61.702127659574465,46.42857142857143,25.0,2.188572468354438,4.045685638297885,1.2116071428573767,-12.793750000001637,16.689251898734245,2.5316455696202533
0.05-0.15,5,after_favourable_0.02pct,1.0,27,14,9,4,48.148148148148145,57.14285714285714,44.44444444444444,25.0,-1.416670370370681,2.9035642857140505,-2.5,-14.100000000001273,11.657403703703798,11.11111111111111
0.05-0.15,5,toward_target,0.75,36,16,16,4,44.44444444444444,50.0,43.75,25.0,0.8833305555552519,2.213274999999726,2.2531249999999545,-9.915625000001455,13.113886111111242,11.11111111111111
0.02-0.10,1,none,0.75,134,89,37,8,44.02985074626866,46.06741573033708,43.24324324324324,25.0,0.5318845149253212,2.8762362359551576,2.927027027026614,-36.62656250000009,29.710804477612083,2.2388059701492535
0.03-0.12,5,none,0.75,131,87,36,8,42.74809160305343,44.827586206896555,41.66666666666667,25.0,-0.416733587786425,-0.33568505747137967,2.307986111110848,-13.559375000000273,33.82978396946563,2.2900763358778624
0.05-0.15,5,after_favourable_0.02pct,0.75,27,14,9,4,44.44444444444444,57.14285714285714,33.33333333333333,25.0,-0.20370740740778542,3.4669571428568298,-1.5972222222222223,-9.915625000001455,11.657403703703798,14.814814814814813
0.03-0.12,1,after_adverse_0.02pct,0.75,124,85,30,9,45.16129032258064,45.88235294117647,50.0,22.22222222222222,0.1623830645160876,1.9224764705883204,5.999999999999636,-35.91944444444461,36.749597580645336,0.0
0.03-0.12,1,none,0.75,174,117,48,9,47.701149425287355,50.427350427350426,45.83333333333333,22.22222222222222,0.6824512931034197,2.643773717948806,2.764583333333045,-35.91944444444461,29.887924137931137,1.1494252873563218
0.05-0.15,3,not_away_more_than_0.03pct,1.5,50,26,19,5,70.0,80.76923076923077,68.42105263157895,20.0,3.931938999999984,8.071998076923101,7.213157894736804,-30.065000000000147,18.536944000000258,0.0
0.05-0.15,5,not_away_more_than_0.03pct,1.0,54,27,22,5,50.0,51.85185185185185,54.54545454545454,20.0,0.8981018518517414,2.396203703703779,3.5590909090907106,-18.900000000000727,15.78886111111118,5.555555555555555
0.05-0.15,3,not_away_more_than_0.03pct,1.0,50,26,19,5,60.0,73.07692307692307,52.63157894736842,20.0,2.1289559999999255,6.471069230769199,1.8315789473683828,-19.320000000000437,18.536944000000258,0.0
0.05-0.15,3,not_away_more_than_0.03pct,0.75,50,26,19,5,52.0,61.53846153846154,47.368421052631575,20.0,2.384454499999956,4.954720192307692,3.1651315789474066,-13.947500000000582,18.536944000000258,2.0
0.05-0.15,5,not_away_more_than_0.03pct,0.75,54,27,22,5,42.592592592592595,48.148148148148145,40.909090909090914,20.0,0.012931944444298333,2.1087342592592098,0.5454545454543801,-13.647500000000582,15.78886111111118,7.4074074074074066
0.02-0.10,10,after_adverse_0.02pct,0.75,78,50,22,6,39.743589743589745,34.0,59.09090909090909,16.666666666666664,-2.2378442307692055,-6.257037000000018,13.925000000000265,-28.00833333333382,45.975007692307905,0.0
0.02-0.10,10,none,0.75,92,61,25,6,39.130434782608695,34.42622950819672,56.00000000000001,16.666666666666664,-1.5547701086956018,-4.759243442622899,12.613000000000175,-28.00833333333382,40.359244565217566,1.0869565217391304
0.02-0.10,5,after_adverse_0.02pct,0.75,91,62,23,6,41.75824175824176,41.935483870967744,47.82608695652174,16.666666666666664,0.3807401098898821,-0.4268572580647801,5.851086956521613,-12.243750000000242,37.95276813186817,0.0
0.03-0.12,10,after_adverse_0.02pct,0.75,92,64,21,7,40.21739130434783,37.5,57.14285714285714,14.285714285714285,-2.6355980978261435,-4.958984765624933,13.20833333333316,-28.925000000000832,45.9945554347828,0.0
