outcome,strategy,feature,orientation,mode,quantile,threshold_high,threshold_low,rho_dev,dev2023_24_n,dev2023_24_coverage_pct,dev2023_24_up_calls,dev2023_24_down_calls,dev2023_24_exact_pct,dev2023_24_sign_n,dev2023_24_sign_pct,val2025_n,val2025_coverage_pct,val2025_up_calls,val2025_down_calls,val2025_exact_pct,val2025_sign_n,val2025_sign_pct,confirm2026_n,confirm2026_coverage_pct,confirm2026_up_calls,confirm2026_down_calls,confirm2026_exact_pct,confirm2026_sign_n,confirm2026_sign_pct,min_holdout_exact_pct,min_holdout_sign_pct,mean_holdout_coverage_pct
close_to_close,v3_vix_agree,vix_z5,-1,both,0.8,1.0598162756657932,-1.1814375069401377,-0.019482,86,25.22,43,43,50.0,66,65.15,60,24.29,39,21,45.0,51,52.94,31,19.75,18,13,38.71,25,48.0,38.71,48.0,22.02
close_to_close,v3_vix_agree,vix_z5,-1,upper,0.6,0.3988581416164078,,-0.019482,84,24.63,84,0,47.62,59,67.8,64,25.91,64,0,45.31,49,59.18,39,24.84,39,0,38.46,28,53.57,38.46,53.57,25.375
close_to_close,vix_direct,vix_low,1,both,0.8,14.18000030517578,10.949999809265137,0.042187,138,40.47,69,69,46.38,113,56.64,143,57.89,64,79,38.46,110,50.0,92,58.6,65,27,45.65,75,56.0,38.46,50.0,58.245000000000005
close_to_close,v3_vix_agree,vix_z5,-1,both,0.7,0.7687187471132304,-0.8814760040868753,-0.019482,129,37.83,64,65,42.64,96,57.29,93,37.65,53,40,41.94,74,52.7,47,29.94,28,19,38.3,35,51.43,38.3,51.43,33.795
close_to_close,vix_direct,vix_ret3,-1,both,0.925,10.481389528870183,-11.669155198468992,-0.040342,52,15.25,26,26,44.23,42,54.76,24,9.72,16,8,54.17,21,61.9,34,21.66,13,21,38.24,31,41.94,38.24,41.94,15.690000000000001
close_to_close,vix_direct,vix_open,1,both,0.7,14.43000030517578,12.510000228881836,0.047486,208,61.0,105,103,42.31,166,53.01,194,78.54,75,119,38.14,148,50.0,114,72.61,71,43,45.61,92,56.52,38.14,50.0,75.575
close_to_close,v3_vix_gate,vix_z5,-1,upper,0.9,1.2707611002088952,,-0.019482,35,10.26,22,13,42.86,23,65.22,43,17.41,25,18,51.16,35,62.86,21,13.38,12,9,38.1,15,53.33,38.1,53.33,15.395
close_to_close,vix_direct,vix_ret3,-1,upper,0.7,3.2077029963039045,,-0.040342,103,30.21,103,0,42.72,74,59.46,84,34.01,84,0,38.1,66,48.48,54,34.39,54,0,38.89,44,47.73,38.1,47.73,34.2
close_to_close,v3_vix_agree,vix_z5,-1,both,0.9,1.2707611002088952,-1.4332165621261714,-0.019482,45,13.2,22,23,44.44,33,60.61,37,14.98,25,12,45.95,33,51.52,21,13.38,12,9,38.1,17,47.06,38.1,47.06,14.18
close_to_close,v3_vix_agree,vix_ret3,-1,both,0.8,6.298203531377434,-7.191011316220533,-0.040342,85,24.93,41,44,43.53,64,57.81,42,17.0,27,15,38.1,36,44.44,34,21.66,22,12,38.24,29,44.83,38.1,44.44,19.33
close_to_close,v3_vix_agree,vix_ret3,-1,upper,0.85,7.430553633121717,,-0.040342,32,9.38,32,0,50.0,22,72.73,20,8.1,20,0,45.0,17,52.94,21,13.38,21,0,38.1,18,44.44,38.1,44.44,10.74
close_to_close,v3_vix_agree,vix_z5,-1,both,0.85,1.1657604156508345,-1.3089022768038188,-0.019482,67,19.65,33,34,49.25,51,64.71,52,21.05,33,19,44.23,43,53.49,29,18.47,17,12,37.93,23,47.83,37.93,47.83,19.759999999999998
close_to_close,v3_vix_gate,vix_ret20,1,lower,0.9,,-17.819707309296962,0.028539,35,10.26,23,12,42.86,25,60.0,37,14.98,21,16,37.84,26,53.85,30,19.11,17,13,40.0,23,52.17,37.84,52.17,17.045
close_to_close,vix_direct,vix_ret3,-1,both,0.7,3.2077029963039045,-4.002760061198396,-0.040342,206,60.41,103,103,40.29,156,53.21,143,57.89,84,59,37.76,111,48.65,99,63.06,54,45,38.38,85,44.71,37.76,44.71,60.475
close_to_close,vix_direct,vix_z5,-1,upper,0.8,1.0598162756657932,,-0.019482,69,20.23,69,0,46.38,48,66.67,63,25.51,63,0,41.27,52,50.0,32,20.38,32,0,37.5,24,50.0,37.5,50.0,22.945
close_to_close,vix_direct,vix_z5,-1,upper,0.7,0.7687187471132304,,-0.019482,103,30.21,103,0,41.75,73,58.9,88,35.63,88,0,37.5,67,49.25,49,31.21,49,0,38.78,36,52.78,37.5,49.25,33.42
close_to_close,vix_direct,vix_z5,-1,upper,0.75,0.918006051486213,,-0.019482,86,25.22,86,0,41.86,60,60.0,75,30.36,75,0,38.67,59,49.15,40,25.48,40,0,37.5,29,51.72,37.5,49.15,27.92
close_to_close,vix_direct,vix_ret3,-1,both,0.85,7.430553633121717,-8.724205614332668,-0.040342,104,30.5,52,52,43.27,80,56.25,43,17.41,28,15,37.21,37,43.24,58,36.94,31,27,37.93,52,42.31,37.21,42.31,27.174999999999997
close_to_close,vix_direct,vix_z5,-1,upper,0.6,0.3988581416164078,,-0.019482,137,40.18,137,0,41.61,99,57.58,113,45.75,113,0,37.17,88,47.73,70,44.59,70,0,38.57,56,48.21,37.17,47.73,45.17
close_to_close,v3_vix_gate,vix_z5,-1,upper,0.85,1.1657604156508345,,-0.019482,52,15.25,33,19,48.08,36,69.44,53,21.46,33,20,49.06,43,60.47,27,17.2,17,10,37.04,20,50.0,37.04,50.0,19.33
close_to_close,v3_vix_agree,vix_ret3,-1,upper,0.75,4.5390094043107005,,-0.040342,51,14.96,51,0,43.14,34,64.71,40,16.19,40,0,42.5,32,53.12,27,17.2,27,0,37.04,20,50.0,37.04,50.0,16.695
close_to_close,vix_direct,vix_z5,-1,upper,0.85,1.1657604156508345,,-0.019482,52,15.25,52,0,42.31,36,61.11,53,21.46,53,0,37.74,43,46.51,27,17.2,27,0,37.04,20,50.0,37.04,46.51,19.33
close_to_close,vix_direct,vix_z5,-1,both,0.8,1.0598162756657932,-1.1814375069401377,-0.019482,138,40.47,69,69,44.2,108,56.48,96,38.87,63,33,38.54,77,48.05,54,34.39,32,22,37.04,45,44.44,37.04,44.44,36.629999999999995
close_to_close,vix_direct,vix_ret3,-1,both,0.9,9.217875160299883,-10.44913253223525,-0.040342,70,20.53,35,35,45.71,54,59.26,29,11.74,18,11,55.17,26,61.54,46,29.3,21,25,36.96,41,41.46,36.96,41.46,20.52
close_to_close,v3_vix_agree,vix_z5,-1,both,0.75,0.918006051486213,-1.0274586583237673,-0.019482,109,31.96,54,55,43.12,81,58.02,78,31.58,47,31,42.31,63,52.38,38,24.2,23,15,36.84,29,48.28,36.84,48.28,27.89
close_to_close,v3_vix_gate,vix_z5,-1,lower,0.75,,-1.0274586583237673,-0.019482,86,25.22,31,55,45.35,72,54.17,49,19.84,18,31,36.73,38,47.37,29,18.47,14,15,55.17,26,61.54,36.73,47.37,19.155
close_to_close,vix_direct,vix_close,1,both,0.95,18.88999938964844,10.899999618530272,0.042152,37,10.85,18,19,51.35,31,61.29,52,21.05,8,44,36.54,40,47.5,33,21.02,27,6,60.61,28,71.43,36.54,47.5,21.035
close_to_close,v3_vix_gate,vix_z5,-1,lower,0.8,,-1.1814375069401377,-0.019482,69,20.23,26,43,49.28,60,56.67,33,13.36,12,21,36.36,25,48.0,22,14.01,9,13,59.09,21,61.9,36.36,48.0,13.684999999999999
close_to_close,v3_vix_agree,vix_ret3,-1,upper,0.8,6.298203531377434,,-0.040342,41,12.02,41,0,48.78,28,71.43,27,10.93,27,0,40.74,22,50.0,22,14.01,22,0,36.36,18,44.44,36.36,44.44,12.469999999999999
close_to_close,vix_direct,vix_z5,-1,both,0.85,1.1657604156508345,-1.3089022768038188,-0.019482,104,30.5,52,52,44.23,81,56.79,81,32.79,53,28,38.27,65,47.69,47,29.94,27,20,36.17,39,43.59,36.17,43.59,31.365000000000002
close_to_close,v3_vix_gate,vix_z5,-1,lower,0.7,,-0.8814760040868753,-0.019482,103,30.21,38,65,43.69,85,52.94,64,25.91,24,40,35.94,50,46.0,35,22.29,16,19,51.43,31,58.06,35.94,46.0,24.1
close_to_close,v3_vix_agree,vix_z5,-1,upper,0.7,0.7687187471132304,,-0.019482,64,18.77,64,0,48.44,44,70.45,53,21.46,53,0,45.28,41,58.54,28,17.83,28,0,35.71,18,55.56,35.71,55.56,19.645
close_to_close,v3_vix_gate,vix_ret3,-1,lower,0.75,,-5.711850830696696,-0.040342,86,25.22,29,57,43.02,69,53.62,42,17.0,20,22,35.71,33,45.45,35,22.29,20,15,60.0,33,63.64,35.71,45.45,19.645
close_to_close,vix_direct,vix_z5,-1,both,0.9,1.2707611002088952,-1.4332165621261714,-0.019482,70,20.53,35,35,41.43,53,54.72,62,25.1,43,19,35.48,51,43.14,33,21.02,21,12,36.36,27,44.44,35.48,43.14,23.060000000000002
close_to_close,v3_vix_gate,vix_ret3,-1,upper,0.85,7.430553633121717,,-0.040342,52,15.25,32,20,48.08,38,65.79,28,11.34,20,8,42.86,23,52.17,31,19.75,21,10,35.48,26,42.31,35.48,42.31,15.545
close_to_close,vix_direct,vix_ret3,-1,both,0.6,1.4014845399016762,-1.676968537837964,-0.040342,274,80.35,137,137,39.78,209,52.15,203,82.19,109,94,37.44,158,48.1,130,82.8,71,59,35.38,107,42.99,35.38,42.99,82.495
close_to_close,v3_vix_agree,vix_ret3,-1,upper,0.6,1.4014845399016762,,-0.040342,79,23.17,79,0,48.1,56,67.86,62,25.1,62,0,45.16,49,57.14,40,25.48,40,0,35.0,29,48.28,35.0,48.28,25.29
close_to_close,vix_direct,vix_z5,-1,lower,0.85,,-1.3089022768038188,-0.019482,52,15.25,0,52,46.15,45,53.33,28,11.34,0,28,39.29,22,50.0,20,12.74,0,20,35.0,19,36.84,35.0,36.84,12.04
close_to_close,vix_direct,vix_ret3,-1,upper,0.8,6.298203531377434,,-0.040342,69,20.23,69,0,42.03,50,58.0,43,17.41,43,0,34.88,33,45.45,34,21.66,34,0,44.12,28,53.57,34.88,45.45,19.535
close_to_close,v3_vix_agree,vix_ret3,-1,both,0.9,9.217875160299883,-10.44913253223525,-0.040342,45,13.2,23,22,46.67,35,60.0,20,8.1,13,7,60.0,18,66.67,26,16.56,15,11,34.62,22,40.91,34.62,40.91,12.329999999999998
close_to_close,v3_vix_gate,vix_z5,-1,lower,0.6,,-0.48001481647501876,-0.019482,137,40.18,56,81,43.8,110,54.55,87,35.22,37,50,34.48,68,44.12,54,34.39,22,32,53.7,47,61.7,34.48,44.12,34.805
close_to_close,v3_vix_gate,vix_ret3,-1,lower,0.8,,-7.191011316220533,-0.040342,68,19.94,24,44,42.65,55,52.73,29,11.74,14,15,34.48,24,41.67,31,19.75,19,12,58.06,29,62.07,34.48,41.67,15.745000000000001
close_to_close,v3_vix_gate,vix_z5,-1,upper,0.8,1.0598162756657932,,-0.019482,69,20.23,43,26,47.83,48,68.75,63,25.51,39,24,49.21,52,59.62,32,20.38,18,14,34.38,24,45.83,34.38,45.83,22.945
close_to_close,vix_direct,vix_ret3,-1,upper,0.75,4.5390094043107005,,-0.040342,86,25.22,86,0,39.53,59,57.63,64,25.91,64,0,34.38,50,44.0,44,28.03,44,0,38.64,35,48.57,34.38,44.0,26.97
close_to_close,v3_vix_gate,vix_ret3,-1,lower,0.6,,-1.676968537837964,-0.040342,137,40.18,60,77,42.34,110,52.73,94,38.06,43,51,34.04,72,44.44,59,37.58,31,28,54.24,51,62.75,34.04,44.44,37.82
close_to_close,vix_direct,vix_ret3,-1,upper,0.6,1.4014845399016762,,-0.040342,137,40.18,137,0,42.34,99,58.59,109,44.13,109,0,35.78,86,45.35,71,45.22,71,0,33.8,56,42.86,33.8,42.86,44.675
close_to_close,v3_vix_gate,vix_ret5,1,lower,0.85,,-9.040714193477829,0.017589,52,15.25,37,15,51.92,38,71.05,31,12.55,18,13,38.71,23,52.17,30,19.11,19,11,33.33,24,41.67,33.33,41.67,15.83
close_to_close,vix_direct,vix_z5,-1,both,0.925,1.3957223962937393,-1.5149968630132973,-0.019482,52,15.25,26,26,42.31,41,53.66,41,16.6,27,14,39.02,36,44.44,24,15.29,15,9,33.33,20,40.0,33.33,40.0,15.945
close_to_close,vix_direct,vix_z5,-1,lower,0.8,,-1.1814375069401377,-0.019482,69,20.23,0,69,42.03,60,48.33,33,13.36,0,33,33.33,25,44.0,22,14.01,0,22,36.36,21,38.1,33.33,38.1,13.684999999999999
close_to_close,vix_direct,vix_z5,-1,upper,0.9,1.2707611002088952,,-0.019482,35,10.26,35,0,34.29,23,52.17,43,17.41,43,0,32.56,35,40.0,21,13.38,21,0,33.33,15,46.67,32.56,40.0,15.395
close_to_close,v3_vix_gate,vix_z5,-1,upper,0.75,0.918006051486213,,-0.019482,86,25.22,54,32,44.19,60,63.33,75,30.36,47,28,46.67,59,59.32,40,25.48,23,17,32.5,29,44.83,32.5,44.83,27.92
close_to_close,v3_vix_gate,vix_ret3,-1,upper,0.8,6.298203531377434,,-0.040342,69,20.23,41,28,47.83,50,66.0,43,17.41,27,16,41.86,33,54.55,34,21.66,22,12,32.35,28,39.29,32.35,39.29,19.535
close_to_close,v3_vix_agree,vix_z5,-1,upper,0.75,0.918006051486213,,-0.019482,54,15.84,54,0,48.15,38,68.42,47,19.03,47,0,44.68,37,56.76,23,14.65,23,0,30.43,15,46.67,30.43,46.67,16.84
close_to_close,v3_vix_gate,vix_ret5,1,lower,0.9,,-11.61340436460242,0.017589,35,10.26,23,12,42.86,23,65.22,20,8.1,10,10,50.0,16,62.5,20,12.74,11,9,30.0,16,37.5,30.0,37.5,10.42
open_to_close,v3_vix_gate,vix_high,-1,both,0.95,-11.289999961853027,-20.659999847412106,-0.024635,36,10.56,23,13,58.33,28,75.0,50,20.24,26,24,50.0,41,60.98,29,18.47,20,9,55.17,24,66.67,50.0,60.98,19.354999999999997
open_to_close,v3_vix_gate,vix_ret20,-1,lower,0.85,,-15.586310376338085,-0.028325,52,15.25,22,30,46.15,42,57.14,37,14.98,20,17,51.35,29,65.52,39,24.84,24,15,46.15,34,52.94,46.15,52.94,19.91
open_to_close,v3_vix_agree,vix_ret5,1,both,0.7,5.92857088361469,-4.470744927484071,0.028333,83,24.34,41,42,39.76,59,55.93,56,22.67,21,35,50.0,47,59.57,46,29.3,24,22,45.65,38,55.26,45.65,55.26,25.985
open_to_close,v3_vix_agree,vix_ret5,1,both,0.75,7.060901995780244,-5.608287865806916,0.028333,67,19.65,35,32,43.28,48,60.42,43,17.41,18,25,48.84,35,60.0,42,26.75,22,20,45.24,34,55.88,45.24,55.88,22.08
open_to_close,v3_vix_agree,vix_ret2,1,both,0.85,6.942280534390877,-5.933427734671525,0.019151,44,12.9,22,22,40.91,33,54.55,22,8.91,11,11,45.45,21,47.62,31,19.75,16,15,45.16,28,50.0,45.16,47.62,14.33
open_to_close,v3_vix_gate,vix_range_pct,-1,upper,0.8,-6.20438232489961,,-0.018698,69,20.23,35,34,37.68,50,52.0,72,29.15,33,39,44.44,60,53.33,20,12.74,11,9,55.0,19,57.89,44.44,53.33,20.945
open_to_close,v3_vix_gate,vix_ret20,-1,lower,0.8,,-12.95290135975471,-0.028325,68,19.94,31,37,41.18,52,53.85,45,18.22,26,19,44.44,35,57.14,42,26.75,25,17,45.24,36,52.78,44.44,52.78,22.485
open_to_close,vix_direct,vix_ret5,1,lower,0.75,,-5.608287865806916,0.028333,86,25.22,0,86,36.05,58,53.45,61,24.7,0,61,44.26,47,57.45,49,31.21,0,49,44.9,38,57.89,44.26,57.45,27.955
open_to_close,v3_vix_gate,vix_ret20,-1,lower,0.9,,-20.687022589559103,-0.028325,34,9.97,15,19,47.06,29,55.17,28,11.34,15,13,50.0,22,63.64,34,21.66,21,13,44.12,30,50.0,44.12,50.0,16.5
open_to_close,vix_direct,vix_ret5,1,lower,0.8,,-7.251631637173884,0.028333,68,19.94,0,68,36.76,48,52.08,42,17.0,0,42,45.24,31,61.29,41,26.11,0,41,43.9,33,54.55,43.9,54.55,21.555
open_to_close,v3_vix_agree,vix_ret5,1,both,0.6,3.228776963733271,-1.9254683992026123,0.028333,120,35.19,63,57,36.67,79,55.7,89,36.03,36,53,43.82,76,51.32,66,42.04,31,35,45.45,54,55.56,43.82,51.32,39.035
open_to_close,v3_vix_gate,vix_ret1,1,lower,0.85,,-4.311075504403428,0.043645,52,15.25,34,18,34.62,34,52.94,25,10.12,19,6,64.0,22,72.73,32,20.38,26,6,43.75,27,51.85,43.75,51.85,15.25
open_to_close,vix_direct,vix_ret5,1,both,0.75,7.060901995780244,-5.608287865806916,0.028333,172,50.44,86,86,38.37,124,53.23,97,39.27,36,61,43.3,75,56.0,92,58.6,43,49,43.48,70,57.14,43.3,56.0,48.935
open_to_close,v3_vix_gate,vix_open,-1,both,0.95,-10.899999618530272,-18.889999389648438,-0.018337,37,10.85,20,17,51.35,29,65.52,51,20.65,25,26,43.14,38,57.89,34,21.66,24,10,50.0,30,56.67,43.14,56.67,21.155
open_to_close,vix_direct,vix_ret2,1,both,0.85,6.942280534390877,-5.933427734671525,0.019151,104,30.5,52,52,38.46,73,54.79,58,23.48,26,32,43.1,52,48.08,63,40.13,30,33,46.03,52,55.77,43.1,48.08,31.805
open_to_close,v3_vix_agree,vix_ret5,1,upper,0.7,5.92857088361469,,0.028333,41,12.02,41,0,43.9,32,56.25,21,8.5,21,0,42.86,17,52.94,24,15.29,24,0,50.0,21,57.14,42.86,52.94,11.895
open_to_close,v3_vix_gate,vix_high,-1,lower,0.925,,-18.494999885559086,-0.024635,26,7.62,15,11,53.85,21,66.67,21,8.5,10,11,42.86,18,50.0,46,29.3,27,19,43.48,41,48.78,42.86,48.78,18.9
open_to_close,vix_direct,vix_ret5,1,both,0.7,5.92857088361469,-4.470744927484071,0.028333,206,60.41,103,103,37.86,150,52.0,127,51.42,48,79,43.31,101,54.46,103,65.61,48,55,42.72,79,55.7,42.72,54.46,58.515
open_to_close,v3_vix_gate,vix_high,-1,both,0.925,-11.375,-18.494999885559086,-0.024635,52,15.25,31,21,53.85,39,71.79,65,26.32,33,32,49.23,53,60.38,54,34.39,32,22,42.59,46,50.0,42.59,50.0,30.355
open_to_close,vix_direct,vix_oc_pct,1,lower,0.6,,-1.2318845937993594,0.048544,137,40.18,0,137,36.5,94,53.19,105,42.51,0,105,43.81,87,52.87,66,42.04,0,66,42.42,52,53.85,42.42,52.87,42.275
open_to_close,v3_vix_gate,vix_oc_pct,1,lower,0.85,,-4.311075504403428,0.048544,52,15.25,34,18,34.62,34,52.94,24,9.72,19,5,66.67,21,76.19,33,21.02,27,6,42.42,28,50.0,42.42,50.0,15.370000000000001
open_to_close,vix_direct,vix_ret2,1,lower,0.85,,-5.933427734671525,0.019151,52,15.25,0,52,34.62,32,56.25,32,12.96,0,32,46.88,32,46.88,33,21.02,0,33,42.42,30,46.67,42.42,46.67,16.990000000000002
open_to_close,v3_vix_gate,vix_range_mean20,-1,both,0.85,-8.526325847320896,-15.434330244593871,-0.03813,104,30.5,60,44,35.58,71,52.11,85,34.41,40,45,42.35,67,53.73,30,19.11,15,15,43.33,22,59.09,42.35,53.73,26.759999999999998
open_to_close,v3_vix_gate,vix_ret20,-1,lower,0.7,,-8.878503048593787,-0.028325,103,30.21,51,52,38.83,75,53.33,59,23.89,32,27,45.76,46,58.7,45,28.66,26,19,42.22,37,51.35,42.22,51.35,26.275
open_to_close,vix_direct,vix_oc_pct,1,lower,0.7,,-2.153316170480834,0.048544,103,30.21,0,103,38.83,71,56.34,64,25.91,0,64,42.19,53,50.94,56,35.67,0,56,44.64,46,54.35,42.19,50.94,30.79
open_to_close,v3_vix_agree,vix_oc_pct,1,both,0.6,1.0883487678582604,-1.2318845937993594,0.048544,107,31.38,55,52,39.25,73,57.53,62,25.1,24,38,41.94,49,53.06,46,29.3,23,23,43.48,36,55.56,41.94,53.06,27.200000000000003
open_to_close,vix_direct,vix_oc_pct,1,both,0.6,1.0883487678582604,-1.2318845937993594,0.048544,274,80.35,137,137,38.69,199,53.27,179,72.47,74,105,41.9,145,51.72,125,79.62,59,66,42.4,96,55.21,41.9,51.72,76.045
open_to_close,vix_direct,vix_ret5,1,both,0.9,12.622268646909806,-11.61340436460242,0.028333,70,20.53,35,35,40.0,51,54.9,33,13.36,13,20,48.48,25,64.0,43,27.39,23,20,41.86,33,54.55,41.86,54.55,20.375
open_to_close,vix_direct,vix_ret5,1,upper,0.75,7.060901995780244,,0.028333,86,25.22,86,0,40.7,66,53.03,36,14.57,36,0,41.67,28,53.57,43,27.39,43,0,41.86,32,56.25,41.67,53.57,20.98
open_to_close,v3_vix_gate,vix_oc_pct,1,both,0.925,6.70003305364223,-6.012522771135963,0.048544,52,15.25,25,27,42.31,40,55.0,24,9.72,11,13,41.67,19,52.63,43,27.39,24,19,41.86,33,54.55,41.67,52.63,18.555
open_to_close,v3_vix_gate,vix_ret1,1,both,0.925,6.770212157203426,-6.012522771135963,0.043645,52,15.25,25,27,40.38,39,53.85,24,9.72,10,14,41.67,19,52.63,42,26.75,23,19,42.86,32,56.25,41.67,52.63,18.235
open_to_close,v3_vix_gate,vix_high,-1,both,0.85,-12.020000457763672,-16.260000228881836,-0.024635,104,30.5,59,45,45.19,81,58.02,121,48.99,64,57,42.98,97,53.61,84,53.5,42,42,41.67,67,52.24,41.67,52.24,51.245000000000005
open_to_close,vix_direct,vix_ret5,1,upper,0.7,5.92857088361469,,0.028333,103,30.21,103,0,40.78,80,52.5,48,19.43,48,0,41.67,39,51.28,48,30.57,48,0,41.67,36,55.56,41.67,51.28,25.0
open_to_close,v3_vix_agree,vix_ret5,1,both,0.8,8.864699640414342,-7.251631637173884,0.028333,51,14.96,28,23,45.1,37,62.16,28,11.34,12,16,57.14,23,69.57,36,22.93,18,18,41.67,30,50.0,41.67,50.0,17.134999999999998
open_to_close,vix_direct,vix_ret5,1,both,0.6,3.228776963733271,-1.9254683992026123,0.028333,274,80.35,137,137,37.23,194,52.58,190,76.92,77,113,41.58,156,50.64,132,84.08,58,74,42.42,101,55.45,41.58,50.64,80.5
open_to_close,vix_direct,vix_ret5,1,both,0.8,8.864699640414342,-7.251631637173884,0.028333,137,40.18,69,68,40.15,101,54.46,70,28.34,28,42,45.71,53,60.38,77,49.04,36,41,41.56,59,54.24,41.56,54.24,38.69
open_to_close,vix_direct,vix_ret1,1,lower,0.6,,-1.2318845937993594,0.043645,137,40.18,0,137,36.5,94,53.19,106,42.91,0,106,43.4,88,52.27,65,41.4,0,65,41.54,51,52.94,41.54,52.27,42.155
open_to_close,vix_direct,vix_ret1,1,lower,0.7,,-2.153316170480834,0.043645,103,30.21,0,103,38.83,71,56.34,65,26.32,0,65,41.54,54,50.0,55,35.03,0,55,43.64,45,53.33,41.54,50.0,30.675
open_to_close,vix_direct,vix_ret1,1,both,0.6,1.1700512930990836,-1.2318845937993594,0.043645,274,80.35,137,137,38.69,199,53.27,179,72.47,73,106,41.34,145,51.03,124,78.98,59,65,41.94,95,54.74,41.34,51.03,75.725
open_to_close,v3_vix_agree,vix_ret1,1,both,0.6,1.1700512930990836,-1.2318845937993594,0.043645,107,31.38,55,52,39.25,73,57.53,63,25.51,24,39,41.27,50,52.0,46,29.3,23,23,43.48,36,55.56,41.27,52.0,27.405
open_to_close,v3_vix_agree,vix_ret2,1,both,0.8,5.635946417885274,-4.837292843190011,0.019151,54,15.84,28,26,38.89,40,52.5,32,12.96,16,16,43.75,31,45.16,34,21.66,17,17,41.18,29,48.28,41.18,45.16,17.310000000000002
open_to_close,v3_vix_gate,vix_high,-1,both,0.8,-12.279999732971191,-15.72999954223633,-0.024635,137,40.18,73,64,40.15,101,54.46,147,59.51,74,73,41.5,118,51.69,95,60.51,47,48,41.05,75,52.0,41.05,51.69,60.01
open_to_close,v3_vix_agree,vix_ret5,1,lower,0.7,,-4.470744927484071,0.028333,42,12.32,0,42,35.71,27,55.56,35,14.17,0,35,54.29,30,63.33,22,14.01,0,22,40.91,17,52.94,40.91,52.94,14.09
open_to_close,v3_vix_gate,vix_low,-1,lower,0.75,,-13.869999885559082,-0.015684,86,25.22,43,43,40.7,65,53.85,71,28.74,36,35,40.85,57,50.88,67,42.68,36,31,41.79,56,50.0,40.85,50.0,35.71
open_to_close,v3_vix_gate,vix_ret20,-1,both,0.6,2.208480624909437,-4.613933864391639,-0.028325,274,80.35,143,131,37.96,200,52.0,224,90.69,115,109,42.41,180,52.78,135,85.99,69,66,40.74,103,53.4,40.74,52.78,88.34
open_to_close,vix_direct,vix_ret5,1,both,0.85,10.180103292558606,-9.040714193477829,0.028333,104,30.5,52,52,38.46,75,53.33,54,21.86,23,31,48.15,42,61.9,64,40.76,34,30,40.62,48,54.17,40.62,54.17,31.31
open_to_close,vix_direct,vix_ret5,1,lower,0.6,,-1.9254683992026123,0.028333,137,40.18,0,137,37.23,93,54.84,113,45.75,0,113,41.59,91,51.65,74,47.13,0,74,40.54,56,53.57,40.54,51.65,46.44
open_to_close,v3_vix_agree,vix_ret2,1,both,0.75,4.664914754864036,-3.865789434693734,0.019151,72,21.11,37,35,43.06,56,55.36,41,16.6,19,22,43.9,37,48.65,42,26.75,21,21,40.48,36,47.22,40.48,47.22,21.675
open_to_close,v3_vix_agree,vix_range_mean20,-1,both,0.7,-10.051059140183757,-13.171467444227357,-0.03813,102,29.91,50,52,37.25,73,52.05,104,42.11,104,0,40.38,85,49.41,31,19.75,21,10,41.94,25,52.0,40.38,49.41,30.93
open_to_close,v3_vix_agree,vix_ret5,1,lower,0.75,,-5.608287865806916,0.028333,32,9.38,0,32,40.62,20,65.0,25,10.12,0,25,52.0,21,61.9,20,12.74,0,20,40.0,15,53.33,40.0,53.33,11.43
open_to_close,v3_vix_gate,vix_ret1,1,lower,0.7,,-2.153316170480834,0.043645,103,30.21,67,36,35.92,71,52.11,65,26.32,40,25,41.54,54,50.0,55,35.03,37,18,40.0,45,48.89,40.0,48.89,30.675
open_to_close,v3_vix_gate,vix_high,-1,lower,0.9,,-16.860000610351562,-0.024635,35,10.26,19,16,42.86,28,53.57,42,17.0,23,19,45.24,37,51.35,60,38.22,34,26,40.0,50,48.0,40.0,48.0,27.61
open_to_close,v3_vix_gate,vix_open,-1,lower,0.9,,-16.100000381469727,-0.018337,35,10.26,21,14,45.71,27,59.26,41,16.6,22,19,48.78,36,55.56,60,38.22,32,28,40.0,50,48.0,40.0,48.0,27.41
open_to_close,v3_vix_gate,vix_open,-1,both,0.9,-11.140000343322754,-16.100000381469727,-0.018337,71,20.82,42,29,49.3,56,62.5,90,36.44,48,42,47.78,72,59.72,68,43.31,37,31,39.71,56,48.21,39.71,48.21,39.875
open_to_close,vix_direct,vix_oc_pct,1,both,0.7,2.325581039639577,-2.153316170480834,0.048544,206,60.41,103,103,40.78,151,55.63,116,46.96,52,64,39.66,91,50.55,101,64.33,45,56,43.56,78,56.41,39.66,50.55,55.644999999999996
open_to_close,vix_direct,vix_ret1,1,both,0.7,2.333925199233588,-2.153316170480834,0.043645,206,60.41,103,103,40.78,151,55.63,116,46.96,51,65,39.66,92,50.0,99,63.06,44,55,43.43,76,56.58,39.66,50.0,55.010000000000005
open_to_close,v3_vix_gate,vix_ret5,1,upper,0.7,5.92857088361469,,0.028333,103,30.21,41,62,40.78,80,52.5,48,19.43,21,27,41.67,39,51.28,48,30.57,24,24,39.58,36,52.78,39.58,51.28,25.0
open_to_close,v3_vix_gate,vix_ret5,1,upper,0.75,7.060901995780244,,0.028333,86,25.22,35,51,40.7,66,53.03,36,14.57,18,18,41.67,28,53.57,43,27.39,22,21,39.53,32,53.12,39.53,53.12,20.98
