date,ClientType,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
2023-10-11,Client,239831,163248,1697497,209928,3693822,3879035,3827095,4270498,1217246,431781,787601,591543,11159212,9849913
2023-10-11,DII,53121,68784,139401,1765043,0,129446,0,0,0,0,95493,0,321968,1929320
2023-10-11,FII,48913,122706,1119065,1265029,772898,964871,481784,591545,47626,49964,60470,40369,3003337,2561902
2023-10-11,Pro,49897,37024,441251,157214,1158330,1366986,1316172,1478295,364855,438098,686163,287931,3819417,3962799
2023-10-11,TOTAL,391762,391762,3397214,3397214,5625050,6340338,5625050,6340338,1629727,919843,1629727,919843,18303934,18303933
2023-10-12,Client,233686,164601,1723518,210591,3329835,3165063,3494142,3661522,1305766,472005,836286,619470,10229873,8986612
2023-10-12,DII,52599,68784,139859,1775442,0,131579,0,0,0,0,99281,0,324037,1943507
2023-10-12,FII,47088,117735,1123534,1286305,683938,862420,449063,535254,47180,53170,66314,44583,2817330,2499253
2023-10-12,Pro,54458,36711,455341,169914,1143576,1344387,1214145,1306673,392744,460098,743809,321220,3850604,3792472
2023-10-12,TOTAL,387831,387831,3442252,3442252,5157349,5503449,5157349,5503449,1745690,985273,1745690,985273,17221844,17221843
2023-10-13,Client,235564,157675,1729289,223938,4571785,3638094,4491937,4218053,1412789,479210,887487,640102,12066731,10619192
2023-10-13,DII,52555,68779,143030,1770533,0,130332,0,0,0,0,114633,0,325917,1953945
2023-10-13,FII,48404,129481,1119920,1291136,842142,1121746,757041,785090,48979,56982,70701,47302,3238173,3080750
2023-10-13,Pro,61680,42268,470637,177269,1302485,1462496,1467435,1349525,412019,477274,800966,326062,4186591,4163525
2023-10-13,TOTAL,398203,398203,3462876,3462876,6716412,6352668,6716412,6352668,1873787,1013466,1873787,1013466,19817412,19817411
2023-10-16,Client,233633,160723,1729305,227489,5495496,4388236,5339322,4878522,1487891,493646,920627,653962,13828207,12180645
2023-10-16,DII,53614,68880,140781,1774539,0,131623,0,0,0,0,119946,0,326018,1963365
2023-10-16,FII,47065,125889,1118793,1292023,958931,1201209,912482,885253,53156,62065,73638,48933,3441219,3338217
2023-10-16,Pro,62071,40891,487276,182104,1533651,1545959,1736275,1503252,425037,489132,851873,341948,4543126,4656343
2023-10-16,TOTAL,396383,396383,3476155,3476155,7988078,7267027,7988078,7267027,1966084,1044843,1966084,1044843,22138570,22138569
2023-10-17,Client,228847,160994,1716610,231223,5559781,4413015,5548333,5014267,1506338,508165,928992,657258,13932756,12541067
2023-10-17,DII,53529,69430,143250,1777798,0,131623,0,0,0,0,131456,0,328402,1978684
2023-10-17,FII,49384,121660,1129964,1272661,1251892,1253466,916385,667998,51182,63184,76418,50266,3799072,3105387
2023-10-17,Pro,59080,38756,483198,191340,1406285,1451029,1753241,1566868,434646,492858,855300,356683,4327096,4762188
2023-10-17,TOTAL,390840,390840,3473022,3473022,8217958,7249133,8217958,7249133,1992166,1064207,1992166,1064207,22387326,22387325
2023-10-18,Client,246965,196110,1732295,229098,4867146,3027532,4765637,3716747,1551436,487553,936705,659341,11912927,10503638
2023-10-18,DII,53234,66408,148392,1791007,0,131623,0,0,0,0,134534,0,333249,1991949
2023-10-18,FII,56446,136656,1135710,1295815,838599,1046653,648800,600326,50705,67385,77473,48403,3195498,2807472
2023-10-18,Pro,85518,42989,505442,205919,1422868,1319535,1714177,1208270,425651,504104,879080,351298,4263118,4401733
2023-10-18,TOTAL,442163,442163,3521839,3521839,7128613,5525343,7128613,5525343,2027792,1059042,2027792,1059042,19704792,19704791
2023-10-19,Client,245900,188392,1736192,227981,4193281,2818179,4096081,3465080,1554884,494517,938023,657403,11042953,9572961
2023-10-19,DII,53194,67046,147902,1790997,0,139748,0,0,0,0,137853,0,340844,1995896
2023-10-19,FII,55432,138359,1139000,1296663,783902,1029048,621078,556420,50174,68192,76495,48926,3125748,2737940
2023-10-19,Pro,77775,38504,516969,224422,1316742,1241729,1576767,1207204,429112,506189,881799,362569,4088516,4291265
2023-10-19,TOTAL,432301,432301,3540063,3540063,6293925,5228704,6293925,5228704,2034170,1068898,2034170,1068898,18598061,18598061
2023-10-20,Client,246566,184934,1727330,220293,5385044,3432544,5303375,4248293,1560912,453045,911606,643833,12805441,11512335
2023-10-20,DII,53684,67062,149940,1780226,0,139748,0,0,375,0,139245,0,343747,1986533
2023-10-20,FII,48137,137655,1131290,1298165,983075,1244605,803023,697526,50706,68382,77343,48356,3526195,3062067
2023-10-20,Pro,76035,34771,514984,224860,1469164,1406463,1730886,1277541,430672,518037,914471,347275,4415355,4529804
2023-10-20,TOTAL,424422,424422,3523544,3523544,7837283,6223360,7837283,6223360,2042665,1039464,2042665,1039464,21090738,21090738
2023-10-23,Client,253089,171944,1644706,208769,6200485,2878004,5916172,3542933,1484277,374003,841603,602080,12834564,11283502
2023-10-23,DII,54171,71904,150227,1778709,0,120063,0,0,0,0,140144,0,324461,1990757
2023-10-23,FII,49521,140033,1173189,1260808,1270182,1158787,1117751,727074,35693,60519,61771,37206,3747891,3344642
2023-10-23,Pro,67963,40863,501208,221044,1514033,1222967,1950778,1109814,416066,511347,892518,306583,4233584,4521600
2023-10-23,TOTAL,424744,424744,3469330,3469330,8984700,5379821,8984700,5379821,1936036,945869,1936036,945869,21140500,21140500
2023-10-25,Client,259759,163306,1622951,202119,7768480,3941440,7335203,4556918,1334197,339714,768773,564709,15266541,13591028
2023-10-25,DII,56171,72454,151718,1792518,0,93677,0,0,0,0,139219,0,301566,2004191
2023-10-25,FII,51061,143381,1167306,1227299,1725369,1378040,1396385,743486,29128,43949,53592,30667,4394853,3594809
2023-10-25,Pro,63286,51136,490901,210940,2007811,1369093,2770073,1481846,411266,513617,813007,301904,4855974,5628906
2023-10-25,TOTAL,430277,430277,3432876,3432876,11501660,6782249,11501660,6782249,1774591,897280,1774591,897280,24818934,24818933
2023-10-26,Client,270193,137035,1615484,136992,3261492,1997201,3043366,2561592,544455,201777,317448,369319,7890602,6565752
2023-10-26,DII,63668,61278,133824,1767710,0,58460,0,0,0,0,300,0,255952,1829288
2023-10-26,FII,21138,173198,1049328,1185618,833590,995195,700826,488219,2464,9632,8619,5465,2911347,2561944
2023-10-26,Pro,53034,36522,394186,102502,1054125,942316,1405016,943361,112588,276696,333140,113321,2832945,2933862
2023-10-26,TOTAL,408033,408033,3192822,3192822,5149207,3993172,5149207,3993172,659507,488105,659507,488105,13890846,13890845
2023-10-27,Client,261739,133649,1794050,177313,4294401,3563933,4281622,3949445,741883,295141,474984,478409,10951147,9495422
2023-10-27,DII,66345,61416,155204,1941387,0,61460,0,0,0,0,9820,0,283009,2012623
2023-10-27,FII,24923,177713,1175188,1320800,977003,1177731,793041,744308,22783,27189,29327,18872,3404817,3084061
2023-10-27,Pro,57176,37405,434283,119225,1272827,1276430,1469568,1385801,212471,359617,463006,184666,3612804,3659671
2023-10-27,TOTAL,410183,410183,3558725,3558725,6544231,6079554,6544231,6079554,977137,681947,977137,681947,18251776,18251776
2023-10-30,Client,267409,137857,1813935,184336,4730505,5126782,4684242,5227516,833988,325784,549262,515428,13098402,11298641
2023-10-30,DII,68584,61716,155498,1941907,0,61579,0,0,0,0,7289,0,285661,2010912
2023-10-30,FII,25955,183797,1166010,1338358,1004628,1393690,930432,1066990,29756,32767,35244,22654,3652806,3577475
2023-10-30,Pro,60980,39558,455928,126770,1517834,1695628,1638293,1983173,250272,393480,522221,213949,4374122,4523964
2023-10-30,TOTAL,422928,422928,3591371,3591371,7252967,8277678,7252967,8277678,1114016,752031,1114016,752031,21410991,21410991
2023-10-31,Client,270543,143672,1824474,196728,5700675,4405859,5450264,4860311,921439,348223,605985,544800,13471212,11801760
2023-10-31,DII,66447,60813,156446,1940066,0,67360,0,0,0,0,22909,0,290253,2023788
2023-10-31,FII,29053,186379,1168354,1334673,1082712,1356258,944702,887408,32998,37063,39802,26023,3706438,3418987
2023-10-31,Pro,59839,35018,456330,134137,1467167,1397667,1855588,1479425,276786,414955,562527,229418,4072744,4296113
2023-10-31,TOTAL,425882,425882,3605604,3605604,8250554,7227143,8250554,7227143,1231223,800241,1231223,800241,21540647,21540647
2023-11-01,Client,274847,144759,1847123,208397,4199394,2895889,4259734,3614406,1053554,369824,657154,577086,10640631,9461536
2023-11-01,DII,69275,61188,157506,1943016,0,67460,0,0,0,0,55665,0,294241,2059869
2023-11-01,FII,34665,196834,1173052,1357535,985400,1238045,652487,606604,36616,44020,44846,32059,3511798,2890365
2023-11-01,Pro,59385,35391,468721,137454,1273330,1274650,1545903,1255034,310583,449083,643088,253782,3835752,3870652
2023-11-01,TOTAL,438172,438172,3646402,3646402,6458124,5476044,6458124,5476044,1400753,862927,1400753,862927,18282421,18282421
2023-11-02,Client,279694,133283,1846793,207913,3529046,2816316,3540009,3386250,1073770,414798,693606,588166,9960417,8549227
2023-11-02,DII,69818,61396,157965,1947403,0,67648,0,0,9,0,97836,0,295440,2106635
2023-11-02,FII,40725,216423,1189567,1350003,760143,992595,564566,492400,40699,47349,47586,34962,3071077,2705940
2023-11-02,Pro,56602,35737,457693,146699,1172911,1232278,1357525,1230186,358474,443683,633924,282702,3721641,3686773
2023-11-02,TOTAL,446839,446839,3652018,3652018,5462100,5108836,5462100,5108836,1472952,905830,1472952,905830,17048575,17048575
2023-11-03,Client,262525,127284,1833623,212561,4284561,3768922,4330653,4270819,1136743,453198,725804,605859,11739572,10272980
2023-11-03,DII,69455,61284,159395,1944256,0,72760,0,0,9,0,116650,0,301619,2122190
2023-11-03,FII,44516,207210,1210952,1337908,950825,1210550,795164,760205,45134,50686,51845,38578,3512662,3190910
2023-11-03,Pro,52840,33558,447985,157230,1294474,1260887,1404043,1282095,386597,458343,674184,317790,3901126,3868899
2023-11-03,TOTAL,429336,429336,3651955,3651955,6529860,6313119,6529860,6313119,1568483,962227,1568483,962227,19454979,19454979
2023-11-06,Client,255609,137531,1840130,219915,4625473,5150661,4696862,5345479,1155272,503415,757697,622392,13530559,11779876
2023-11-06,DII,77969,60180,158759,1946753,0,75260,0,0,9,0,121290,0,311997,2128223
2023-11-06,FII,48601,195971,1215175,1332449,1048890,1284714,903179,934253,48472,51858,54200,40528,3697710,3460580
2023-11-06,Pro,49041,37538,450218,165165,1411848,1412235,1486170,1643137,413041,461770,683607,354123,4198153,4369740
2023-11-06,TOTAL,431220,431220,3664282,3664282,7086211,7922869,7086211,7922869,1616794,1017043,1616794,1017043,21738419,21738419
2023-11-07,Client,251548,139923,1846179,226374,4540144,5277570,4626981,5435399,1218702,524123,787062,644498,13658265,11860237
2023-11-07,DII,78095,60180,158335,1953275,0,75260,0,0,9,0,129926,0,311699,2143381
2023-11-07,FII,47112,193493,1228654,1334778,1169677,1378577,1024008,1026352,48365,55037,55301,41946,3927422,3675878
2023-11-07,Pro,51970,35129,453812,172553,1444568,1452107,1503400,1721762,429010,483066,723797,375782,4314533,4532423
2023-11-07,TOTAL,428725,428725,3686980,3686980,7154389,8183513,7154389,8183513,1696086,1062226,1696086,1062226,22211919,22211919
2023-11-08,Client,255531,148414,1865069,232936,4032234,3405913,4006525,3967744,1265057,548924,815220,662823,11372727,9833662
2023-11-08,DII,77744,60180,155623,1948687,0,75260,0,0,0,0,138330,0,308627,2147197
2023-11-08,FII,48244,199686,1233592,1351902,1023428,1206299,802519,704144,49727,57911,59406,43688,3619201,3161345
2023-11-08,Pro,67573,40812,460607,181366,1216657,1264586,1463275,1280170,448251,495082,750079,395406,3952756,4111108
2023-11-08,TOTAL,449092,449092,3714891,3714891,6272319,5952057,6272319,5952057,1763035,1101917,1763035,1101917,19253311,19253311
2023-11-09,Client,258614,159563,1874990,235242,3723477,3172161,3749752,3735598,1334111,580092,847518,685218,10943444,9412891
2023-11-09,DII,82755,60174,157011,1954416,0,72760,0,0,0,0,146571,0,312526,2161161
2023-11-09,FII,47877,199740,1228900,1362992,856578,1116234,625130,582977,51959,60044,63752,47249,3361592,2881840
2023-11-09,Pro,72267,42036,478766,187017,1231628,1258692,1436802,1301271,461580,513193,789809,420862,4016126,4177797
2023-11-09,TOTAL,461513,461513,3739667,3739667,5811683,5619846,5811683,5619846,1847650,1153329,1847650,1153329,18633688,18633688
2023-11-10,Client,252803,156401,1872388,235144,4365311,4166057,4474315,4624873,1382204,590834,872567,699221,12629596,11062521
2023-11-10,DII,82069,60178,157936,1955062,0,72760,0,0,0,0,148911,0,312765,2164151
2023-11-10,FII,42786,199614,1223862,1361414,1001853,1238214,755981,778054,53956,64290,65973,49940,3624961,3210976
2023-11-10,Pro,74671,36136,488974,191540,1310716,1397573,1447585,1471676,465808,524791,814517,430754,4262533,4392208
2023-11-10,TOTAL,452329,452329,3743160,3743160,6677880,6874603,6677880,6874603,1901968,1179915,1901968,1179915,20829855,20829855
2023-11-13,Client,250135,158781,1882857,239103,4737039,4331046,4858165,4822710,1418953,628430,892802,722018,13248460,11693579
2023-11-13,DII,82691,58802,158062,1953926,0,72760,0,0,0,0,153083,0,313513,2165811
2023-11-13,FII,44071,191514,1223690,1363251,1018874,1241032,780112,779071,60660,69021,71527,53529,3657348,3239003
2023-11-13,Pro,67162,34962,487446,195775,1276287,1297210,1393924,1340267,474012,534534,836213,456438,4136651,4257579
2023-11-13,TOTAL,444059,444059,3752055,3752055,7032200,6942048,7032200,6942048,1953625,1231985,1953625,1231985,21355972,21355972
2023-11-15,Client,246663,160001,1874863,252982,3595061,3842670,3699850,4241107,1348137,690081,894757,731426,11597475,9980123
2023-11-15,DII,82578,57546,157180,1957782,0,76260,0,0,0,0,163692,0,316018,2179020
2023-11-15,FII,48659,191886,1261331,1331997,821105,1124435,650115,701645,66037,75019,75899,60073,3396586,3011615
2023-11-15,Pro,63563,32030,466111,216724,1161330,1224703,1227531,1325315,518866,523523,798692,497124,3958096,4097416
2023-11-15,TOTAL,441463,441463,3759485,3759485,5577496,6268068,5577496,6268068,1933040,1288623,1933040,1288623,19268174,19268174
2023-11-16,Client,229581,155385,1858995,259590,3450179,3231804,3513149,3673818,1328618,719852,905091,736110,10819029,9243143
2023-11-16,DII,77833,56554,153732,1955133,0,75260,0,0,0,0,185272,0,306825,2196959
2023-11-16,FII,52879,179959,1293136,1302271,815691,1088872,646214,666215,69746,76784,80269,60510,3397108,2935437
2023-11-16,Pro,64400,32795,448111,236980,1112030,1152556,1218538,1208458,550473,512246,778205,512262,3839816,3987238
2023-11-16,TOTAL,424693,424693,3753974,3753974,5377900,5548491,5377900,5548491,1948837,1308882,1948837,1308882,18362777,18362777
2023-11-17,Client,243158,161094,1870008,261157,6329149,3966628,5946422,4520650,1432983,727515,942798,753281,14569441,12585402
2023-11-17,DII,77666,56554,150255,1978850,0,75260,0,0,0,0,195946,0,303181,2231350
2023-11-17,FII,47738,184154,1320424,1311342,1212884,1521612,1186368,1169562,70657,80067,86388,64554,4253382,4002367
2023-11-17,Pro,67739,34499,461744,251082,1777098,1755918,2186342,1629206,562198,535790,840706,525537,5160487,5467372
2023-11-17,TOTAL,436301,436301,3802431,3802431,9319131,7319418,9319131,7319418,2065838,1343372,2065838,1343372,24286491,24286491
2023-11-20,Client,241374,152705,1881573,270132,7104323,4508706,6509501,4851720,1543350,719608,977590,759699,15998934,13521347
2023-11-20,DII,75963,56554,150380,1982469,0,75905,0,0,0,0,202874,0,302248,2241897
2023-11-20,FII,45501,181612,1316784,1321710,1184529,1507093,1248710,1230130,70572,80980,90138,64725,4205459,4137024
2023-11-20,Pro,60879,32846,477870,252296,1705666,1598638,2236308,1608492,552129,543034,895449,519198,4938216,5544589
2023-11-20,TOTAL,423717,423717,3826607,3826607,9994518,7690342,9994518,7690342,2166051,1343622,2166051,1343622,25444857,25444857
2023-11-21,Client,233167,147687,1864033,266760,6394072,4598652,6154501,4957906,1543713,738729,983025,765258,15372366,13275137
2023-11-21,DII,75849,57554,146600,1987399,0,78172,0,0,0,0,209819,0,300621,2254772
2023-11-21,FII,48968,179081,1343388,1315912,1371211,1463459,1231044,1107701,74685,81991,90324,65454,4383702,3989515
2023-11-21,Pro,57614,31276,485883,269833,1548570,1458921,1928309,1533597,559831,548402,895061,538410,4659221,5196486
2023-11-21,TOTAL,415598,415598,3839904,3839904,9313853,7599204,9313853,7599204,2178229,1369122,2178229,1369122,24715910,24715910
2023-11-22,Client,261308,180036,1891554,270743,4227496,3689638,4230761,4073337,1560001,729359,987150,764614,12359356,10506641
2023-11-22,DII,76392,57554,139601,1994250,0,80522,0,0,0,0,211219,0,296515,2263023
2023-11-22,FII,52714,179462,1362488,1350035,984800,1221423,834138,854821,74265,82724,89009,65153,3778414,3372617
2023-11-22,Pro,63736,37098,518224,296839,1152389,1244696,1299787,1308121,559038,554004,905926,536320,4092087,4384091
2023-11-22,TOTAL,454150,454150,3911867,3911867,6364685,6236279,6364685,6236279,2193304,1366087,2193304,1366087,20526372,20526372
2023-11-23,Client,266982,184940,1891936,272671,3503542,3045040,3490800,3482964,1539979,731684,979328,756639,10979163,9167341
2023-11-23,DII,76832,57554,135670,1989390,0,84198,0,0,0,0,210965,0,296700,2257909
2023-11-23,FII,49694,181736,1370362,1345102,732368,1008844,596309,610115,76005,81897,88356,65749,3319170,2887366
2023-11-23,Pro,69530,38808,533426,324231,1114237,1138471,1263039,1183475,568776,555474,906111,546667,3979914,4262331
2023-11-23,TOTAL,463038,463038,3931394,3931394,5350147,5276553,5350147,5276553,2184760,1369055,2184760,1369055,18574947,18574947
2023-11-24,Client,263711,167838,1882495,267912,4141681,3772256,4210276,4226717,1481144,703050,946576,735518,12244337,10554836
2023-11-24,DII,75562,57554,134367,1989140,0,85798,0,0,0,0,210988,0,295727,2257682
2023-11-24,FII,53959,183988,1390691,1346422,898404,1192573,758329,786370,73761,81412,85952,61873,3690800,3222933
2023-11-24,Pro,62184,46036,535371,339450,1250984,1242805,1322465,1280346,585091,550950,896480,538021,4227385,4422798
2023-11-24,TOTAL,455416,455416,3942924,3942924,6291069,6293432,6291069,6293432,2139996,1335412,2139996,1335412,20458249,20458249
2023-11-28,Client,268912,177209,1878206,277753,3996032,4723810,4263981,5013411,1376936,699607,904719,707361,12943503,11344433
2023-11-28,DII,75535,55221,134735,2003215,0,73298,0,0,0,0,203974,0,283568,2262410
2023-11-28,FII,59519,188490,1425868,1333132,1048371,1328171,829461,951490,66008,76927,77523,58648,4004864,3438743
2023-11-28,Pro,69921,52967,542095,366804,1331437,1415437,1282399,1575816,614806,549826,871534,560351,4523522,4709871
2023-11-28,TOTAL,473887,473887,3980904,3980904,6375840,7540716,6375840,7540716,2057750,1326360,2057750,1326360,21755457,21755457
2023-11-29,Client,249257,198793,1854212,276580,4069445,6766386,4423555,6575934,1209285,659585,824054,678132,14808170,12977047
2023-11-29,DII,75525,55221,143445,2017498,0,73298,0,0,0,0,200260,0,292268,2272979
2023-11-29,FII,79047,194965,1461434,1323562,1315650,1703877,1052364,1400700,52043,68231,66855,52875,4680282,4091321
2023-11-29,Pro,94872,49722,527361,368812,1648132,1971404,1557309,2538331,647791,566359,817950,563168,5455919,5895292
2023-11-29,TOTAL,498701,498701,3986452,3986452,7033227,10514965,7033227,10514965,1909119,1294175,1909119,1294175,25236638,25236638
2023-11-30,Client,193703,177991,1743945,211836,2229355,2350633,2331187,2685951,685032,245685,431898,363262,7448353,6202124
2023-11-30,DII,69838,51236,113914,2003068,0,77022,0,0,0,0,3059,0,260774,2057363
2023-11-30,FII,71456,128404,1352528,1282814,563597,812225,399423,498449,4053,8860,10735,7760,2812719,2327585
2023-11-30,Pro,62389,39755,441489,154158,910285,937815,972627,993296,189797,286863,433190,170386,2828638,2763412
2023-11-30,TOTAL,397386,397386,3651876,3651876,3703236,4177695,3703236,4177695,878882,541408,878882,541408,13350483,13350483
