date,ClientType,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
2026-02-10,TOTAL,88659,88659,1237116,1237116,171682685,179852908,171682685,179852908,5370246,2522545,5370246,2522545,360754159,360754159
2026-02-11,Client,35597,41033,384663,391846,10511023,11335520,10519880,11330273,2211703,881984,2144252,845026,25360490,25272310
2026-02-11,DII,5,2346,94161,51248,0,0,37,0,4721,0,20248,468,98887,74347
2026-02-11,FII,14701,13302,315522,323978,2070761,2376140,2079464,2411127,315380,164602,326408,172173,5257106,5326452
2026-02-11,Pro,30434,24056,554900,582174,13219588,14017848,13201991,13988108,3829497,2016567,3870393,2045486,33668834,33712208
2026-02-11,TOTAL,80737,80737,1349246,1349246,25801372,27729508,25801372,27729508,6361301,3063153,6361301,3063153,64385317,64385317
2026-02-12,Client,44394,45634,404544,392168,9567600,10896361,9473253,11002994,2087521,957044,1972211,966101,23957464,23852361
2026-02-12,DII,182,5610,95661,95548,107,107,40,800,7559,2836,19741,3072,106452,124811
2026-02-12,FII,15706,16698,345689,359892,2329110,2941763,2356124,2920304,392660,205267,415849,197290,6230195,6266157
2026-02-12,Pro,34498,26838,601113,599399,13672175,14080351,13739575,13994484,3812065,2261936,3892004,2260620,34462138,34512920
2026-02-12,TOTAL,94780,94780,1447007,1447007,25568992,27918582,25568992,27918582,6299805,3427083,6299805,3427083,64756249,64756249
2026-02-13,Client,74260,66954,447978,427869,17682095,22992166,17731345,23212177,2195608,1193901,2058715,1242931,44586008,44739991
2026-02-13,DII,888,598,103372,110596,0,0,0,4500,6044,6066,40272,1042,116370,157008
2026-02-13,FII,11456,25822,359891,397689,4075556,4411170,4031878,4286062,448043,218504,449732,212001,9524620,9403184
2026-02-13,Pro,54912,48142,711130,686217,28677548,29087847,28671976,28988444,4298212,2742228,4399188,2704725,65571877,65498692
2026-02-13,TOTAL,141516,141516,1622371,1622371,50435199,56491183,50435199,56491183,6947907,4160699,6947907,4160699,119798875,119798875
2026-02-16,Client,57605,60760,334698,349064,32087799,26072647,32230061,25924054,1859428,805658,1906616,791825,61217835,61262380
2026-02-16,DII,1036,0,70995,64294,0,330,0,1700,3015,352,12418,65,75728,78477
2026-02-16,FII,16047,13612,304704,298837,5894122,5429367,5885927,5472039,363112,193504,366387,194305,12200856,12231107
2026-02-16,Pro,44009,44325,508839,507041,49265262,40116199,49131195,40220750,3732099,2126120,3672233,2139439,95792528,95714983
2026-02-16,TOTAL,118697,118697,1219236,1219236,87247183,71618543,87247183,71618543,5957654,3125634,5957654,3125634,169286947,169286947
2026-02-17,Client,52634,50366,452866,445360,70061820,62947216,70176143,62847766,1966901,785034,1990236,797187,136266471,136307058
2026-02-17,DII,977,2832,199807,160033,0,0,0,3400,3173,756,11670,1524,204713,179459
2026-02-17,FII,15171,11291,341283,372984,11498775,10624322,11529991,10725964,446091,235935,444226,229802,23161577,23314258
2026-02-17,Pro,36968,41261,542887,558466,134743914,132342613,134598375,132337021,3926735,2154848,3896768,2148060,273747965,273579951
2026-02-17,TOTAL,105750,105750,1536843,1536843,216304509,205914151,216304509,205914151,6342900,3176573,6342900,3176573,433380726,433380726
2026-02-18,Client,48994,55898,554708,537236,13971321,11688245,14031166,11626485,2044617,871660,2119843,846681,29179545,29217309
2026-02-18,DII,289,4572,300812,270152,200,200,15,0,2164,344,3160,2331,304009,280230
2026-02-18,FII,23432,16768,657940,661565,2780212,2966409,2775659,3000777,464267,225340,464769,226709,7117600,7146247
2026-02-18,Pro,38311,33788,577366,621873,17830704,15483987,17775597,15511579,4276521,2339975,4199797,2361598,40546864,40504232
2026-02-18,TOTAL,111026,111026,2090826,2090826,34582437,30138841,34582437,30138841,6787569,3437319,6787569,3437319,77148018,77148018
2026-02-19,Client,96627,81481,752105,777377,13201194,15174146,13040973,15450283,1843961,912949,1886191,968052,31980982,32204357
2026-02-19,DII,9095,16589,754450,685648,0,0,0,1700,1662,0,1222,0,765207,705159
2026-02-19,FII,24284,27068,1626974,1660703,3339518,3731628,3384972,3676055,493740,273097,495788,261021,9489241,9505607
2026-02-19,Pro,79484,84352,1700583,1710384,21776673,22307808,21891440,22085544,4497977,2909417,4454139,2866390,53271942,53092249
2026-02-19,TOTAL,209490,209490,4834112,4834112,38317385,41213582,38317385,41213582,6837340,4095463,6837340,4095463,95507372,95507372
2026-02-20,Client,82327,96020,837017,875928,30770349,24788437,31026369,24750104,2092554,1069205,2259334,1021201,59639889,60028956
2026-02-20,DII,39702,37767,934346,928436,0,3400,0,0,15423,1919,6504,442,994790,973149
2026-02-20,FII,63913,59705,2451990,2381229,6136123,5609017,6051977,5641815,463633,256919,465453,249956,14981595,14850135
2026-02-20,Pro,75580,68030,981186,1018946,39068881,32583146,38897007,32592081,4579076,2637428,4419395,2693872,79925297,79689331
2026-02-20,TOTAL,261522,261522,5204539,5204539,75975353,62984000,75975353,62984000,7150686,3965471,7150686,3965471,155541571,155541571
2026-02-23,Client,86357,92946,920350,945434,34067564,33596967,33891928,33596717,1856421,1068546,1987525,1055650,71596205,71570200
2026-02-23,DII,54543,58982,1132443,1098502,0,18472,0,5793,24514,3313,16699,2874,1233285,1182850
2026-02-23,FII,90948,86369,1760935,1719772,6429152,7136763,6439824,7107852,394595,234152,390263,238250,16046545,15982330
2026-02-23,Pro,59542,53093,1055077,1105097,49337569,47856804,49502533,47898644,4289806,2763743,4170849,2772980,105362541,105503196
2026-02-23,TOTAL,291390,291390,4868805,4868805,89834285,88609006,89834285,88609006,6565336,4069754,6565336,4069754,194238576,194238576
2026-02-24,Client,145448,121880,1066671,1059964,66265642,81743158,66227728,81882227,1314173,967500,1440941,972409,151502592,151705149
2026-02-24,DII,23038,27173,896470,905241,645,19114,222,23114,25249,15495,22696,4375,980011,982821
2026-02-24,FII,42117,61224,610163,606369,14150160,15401720,14255873,15450872,122848,82247,131257,96400,30409255,30601995
2026-02-24,Pro,80179,80505,1245628,1247358,139410293,145935740,139342917,145743519,2957215,2129227,2824591,2121285,291758282,291360175
2026-02-24,TOTAL,290782,290782,3818932,3818932,219826740,243099732,219826740,243099732,4419485,3194469,4419485,3194469,474650140,474650140
2026-02-25,Client,68233,73187,401449,389323,14003565,14056938,13994485,14068672,1160444,504730,1123699,501530,30195359,30150896
2026-02-25,DII,26,4251,60514,76754,0,0,0,0,200,7058,32172,533,67798,113710
2026-02-25,FII,15123,13533,325075,309734,2999352,3358205,3007629,3373985,157653,107444,162218,103145,6962852,6970244
2026-02-25,Pro,47203,39614,501558,512785,17993684,17696991,17994487,17669477,2157597,1242224,2157805,1256248,39639257,39630416
2026-02-25,TOTAL,130585,130585,1288596,1288596,34996601,35112134,34996601,35112134,3475894,1861456,3475894,1861456,76865266,76865266
2026-02-26,Client,49955,48356,372037,349880,12802893,13283283,12807769,13329919,948790,406641,931812,414418,27863599,27882154
2026-02-26,DII,408,312,78471,91302,0,280,0,0,589,3299,21536,1350,83047,114500
2026-02-26,FII,10975,9474,295159,295618,3240843,3780109,3258950,3774785,150560,93676,150642,95371,7571322,7584840
2026-02-26,Pro,26597,29793,441646,450513,19274909,19156698,19251926,19115666,1800047,1025753,1795996,1018230,41725650,41662124
2026-02-26,TOTAL,87935,87935,1187313,1187313,35318645,36220370,35318645,36220370,2899986,1529369,2899986,1529369,77243618,77243618
2026-02-27,Client,97223,79041,339241,306662,22983174,30390031,22916467,30578393,927421,442703,824452,486431,55179793,55191446
2026-02-27,DII,626,1035,80668,120957,0,0,0,604,3242,3931,30167,912,88467,153675
2026-02-27,FII,9735,31123,331739,363138,5099763,5796498,5098165,5711163,133971,85164,140243,86840,11456870,11430672
2026-02-27,Pro,52013,48398,489920,450811,36726272,37927835,36794577,37824204,1665113,1090075,1734885,1047690,77951228,77900565
2026-02-27,TOTAL,159597,159597,1241568,1241568,64809209,74114364,64809209,74114364,2729747,1621873,2729747,1621873,144676358,144676358
2026-03-02,Client,110605,107291,381092,408164,64618579,80176347,64665851,79942872,1026078,635261,976039,649978,146947962,146750195
2026-03-02,DII,13614,3224,92709,89222,458,762,458,3680,3358,856,49018,1199,111757,146801
2026-03-02,FII,18827,38932,368823,364935,14413207,14702856,14389033,14873233,187358,106732,189135,103324,29797803,29958592
2026-03-02,Pro,81085,74684,612124,592427,147788507,151145271,147765409,151205451,2245356,1564136,2247958,1552484,303436479,303438413
2026-03-02,TOTAL,224131,224131,1454748,1454748,226820751,246025236,226820751,246025236,3462150,2306985,3462150,2306985,480294001,480294001
2026-03-04,Client,121484,109534,402321,371418,11747899,10934829,11672536,10866696,1125905,776783,1009777,780555,25109221,24810516
2026-03-04,DII,2059,18124,92136,106453,75,477,825,7889,1586,0,94704,959,96333,228954
2026-03-04,FII,29467,48707,417889,431291,3501279,2245953,3521124,2267860,200607,119332,203510,109783,6514527,6582275
2026-03-04,Pro,103943,80588,626715,629899,15897432,11124549,15952200,11163363,2332916,1723479,2353023,1728297,31809034,31907370
2026-03-04,TOTAL,256953,256953,1539061,1539061,31146685,24305808,31146685,24305808,3661014,2619594,3661014,2619594,63529115,63529115
2026-03-05,Client,91438,98618,420743,421241,12470664,10545225,12471338,10586635,1247761,565237,1249522,555651,25341068,25383005
2026-03-05,DII,4239,600,113017,100409,799,245,0,8368,1151,0,20337,40,119451,129754
2026-03-05,FII,31282,29417,364714,379386,3830115,3098145,3873688,3076700,195758,141940,203051,139666,7661954,7701908
2026-03-05,Pro,64979,63303,605294,602732,19184850,14851488,19141402,14823400,2442823,1363297,2414583,1375117,38512731,38420537
2026-03-05,TOTAL,191938,191938,1503768,1503768,35486428,28495103,35486428,28495103,3887493,2070474,3887493,2070474,71635204,71635204
2026-03-06,Client,87428,74262,354503,337209,16953982,18957390,16865978,19175362,1362113,566628,1299747,598775,38282044,38351333
2026-03-06,DII,472,2012,87867,93116,0,0,970,4320,2617,321,38915,100,91277,139433
2026-03-06,FII,20056,32499,354262,369313,4660633,4098503,4712323,4010162,77217,61623,81909,50269,9272294,9256475
2026-03-06,Pro,54200,53383,505349,502343,24100505,22952380,24135849,22818429,2464168,1341365,2485544,1320793,51417967,51316341
2026-03-06,TOTAL,162156,162156,1301981,1301981,45715120,46008273,45715120,46008273,3906115,1969937,3906115,1969937,99063582,99063582
2026-03-09,Client,126472,122875,413063,432945,25486591,22816286,25482613,22662004,1260407,711100,1166370,724254,50813919,50591061
2026-03-09,DII,2176,2220,104514,139112,604,458,750,2838,37309,369,73146,1770,145430,219836
2026-03-09,FII,45119,64730,400661,365459,6170470,4170725,6153851,4228292,199265,97806,203801,92081,11084046,11108214
2026-03-09,Pro,117956,101898,692134,672856,38629054,29064870,38649505,29159205,2755223,1806316,2808887,1797486,73065553,73189837
2026-03-09,TOTAL,291723,291723,1610372,1610372,70286719,56052339,70286719,56052339,4252204,2615591,4252204,2615591,135108948,135108948
2026-03-10,Client,83302,82544,374493,336512,68706325,61621293,68880916,61393096,1190501,466995,1179560,436684,132442909,132309312
2026-03-10,DII,253,1938,72235,91751,0,3500,0,4577,1237,40,28186,80,77265,126532
2026-03-10,FII,33175,26343,367022,356638,13073326,12622216,13108183,12773952,124889,82754,126443,84969,26303382,26476528
2026-03-10,Pro,59317,65222,519570,548419,142808837,140168640,142599389,140244024,2459434,1255482,2441872,1283538,287271280,287182464
2026-03-10,TOTAL,176047,176047,1333320,1333320,224588488,214415649,224588488,214415649,3776061,1805271,3776061,1805271,446094836,446094836
2026-03-11,Client,111388,98687,348555,363165,9257117,11528905,9101461,11642605,1367113,605483,1223826,632935,23218561,23062679
2026-03-11,DII,7052,1455,89184,53708,75,2670,77,2981,17323,438,59887,0,116742,118108
2026-03-11,FII,21351,40582,306140,337402,2690575,2708534,2746659,2672183,179033,100299,185943,100978,6005932,6083747
2026-03-11,Pro,71887,70954,520484,510088,12611628,13073716,12711198,12996056,2534456,1523691,2628269,1495998,30335862,30412563
2026-03-11,TOTAL,211678,211678,1264363,1264363,24559395,27313825,24559395,27313825,4097925,2229911,4097925,2229911,59677097,59677097
2026-03-12,Client,107751,99451,380759,382050,10109023,9352015,10093421,9294935,1332161,644202,1289451,638730,21925911,21798038
2026-03-12,DII,5720,2168,84660,97625,0,0,306,2702,15786,0,43677,134,106166,146612
2026-03-12,FII,23962,43988,347199,349454,3106954,2582946,3136406,2623435,200522,113599,204950,109909,6375182,6468142
2026-03-12,Pro,86809,78635,604599,588088,15080004,11618116,15065848,11632005,2761797,1580573,2772188,1589601,31731898,31726365
2026-03-12,TOTAL,224242,224242,1417217,1417217,28295981,23553077,28295981,23553077,4310266,2338374,4310266,2338374,60139157,60139157
2026-03-13,Client,149431,132600,433942,451415,17543443,21920273,17544642,21953747,1490393,794841,1340015,832463,42332323,42254882
2026-03-13,DII,6328,1182,128975,122614,804,700,1204,2657,44062,501,49996,225,181370,177878
2026-03-13,FII,40167,74380,364561,376102,4328266,3622144,4374403,3578869,225778,114988,230077,116606,8695904,8750437
2026-03-13,Pro,94426,82190,673521,650868,25018165,23340778,24970429,23348622,3003431,1878879,3143576,1839915,54009200,54035600
2026-03-13,TOTAL,290352,290352,1600999,1600999,46890678,48883895,46890678,48883895,4763664,2789209,4763664,2789209,105218797,105218797
2026-03-16,Client,125159,138604,383712,407452,33523380,30811622,33538436,30802598,1263526,691201,1265570,649664,66798600,66802324
2026-03-16,DII,4472,1576,117961,96579,1298,0,987,0,17414,4717,51443,4484,145862,155069
2026-03-16,FII,46572,34801,377463,371696,7809494,6974887,7793617,7004310,219805,127121,222464,127638,15555342,15554526
2026-03-16,Pro,99476,100698,647549,650958,54251657,43513414,54252789,43493015,2929372,1711159,2890640,1752412,103152627,103140512
2026-03-16,TOTAL,275679,275679,1526685,1526685,95585829,81299923,95585829,81299923,4430117,2534198,4430117,2534198,185652431,185652431
2026-03-17,Client,92359,99260,323653,320150,77979716,70649850,78213581,70431206,1182311,525985,1202016,504495,150753874,150770708
2026-03-17,DII,127,4375,87056,64340,684,16847,692,16901,17662,1819,35267,2265,124195,123840
2026-03-17,FII,31327,23333,347538,362289,15401697,13350993,15310161,13474867,224851,130060,233655,125630,29486466,29529935
2026-03-17,Pro,64039,60884,522816,534284,163428100,162352287,163285763,162447003,2757834,1475484,2711720,1500958,330600560,330540612
2026-03-17,TOTAL,187852,187852,1281063,1281063,256810197,246369977,256810197,246369977,4182658,2133348,4182658,2133348,510965095,510965095
2026-03-18,Client,88603,95265,395455,394255,13026435,9696974,13045314,9705298,1685241,638157,1705301,601727,25530865,25547160
2026-03-18,DII,925,5648,120298,73844,53,1550,0,1,1513,833,12295,2341,125172,94129
2026-03-18,FII,33050,18072,317634,355164,2546654,2327307,2557216,2341702,250877,139595,249117,143303,5615117,5664574
2026-03-18,Pro,59196,62789,558676,568800,16264922,12237321,16235534,12216151,3391451,1733174,3362369,1764388,34244740,34210031
2026-03-18,TOTAL,181774,181774,1392063,1392063,31838064,24263152,31838064,24263152,5329082,2511759,5329082,2511759,65515894,65515894
2026-03-19,Client,139216,117190,424794,421791,9889003,10678972,9816969,10820475,1351802,795791,1260557,872407,23279578,23309389
2026-03-19,DII,2487,5110,219547,122044,2805,3000,600,500,36695,106,38756,105,264640,167115
2026-03-19,FII,43612,46767,376505,502843,3596145,2575221,3644438,2535528,285473,159525,295416,142184,7036481,7167176
2026-03-19,Pro,81317,97565,720093,694261,16976713,14443099,17002659,14343789,3246979,2174050,3326220,2114776,37642251,37579270
2026-03-19,TOTAL,266632,266632,1740939,1740939,30464666,27700292,30464666,27700292,4920949,3129472,4920949,3129472,68222950,68222950
2026-03-20,Client,112090,115440,425048,392921,20258251,20951583,20243310,20995645,1764921,844614,1738452,824692,44356507,44310460
2026-03-20,DII,836,2899,123518,148085,403,5200,183,0,12455,19,33401,502,142431,185070
2026-03-20,FII,37817,43373,459601,463566,3721815,3888371,3746532,3862717,287299,190489,293784,188199,8585392,8598171
2026-03-20,Pro,89133,78164,677470,681065,24087516,23673352,24077960,23660144,3812072,2226472,3811110,2248201,54566015,54556644
2026-03-20,TOTAL,239876,239876,1685637,1685637,48067985,48518506,48067985,48518506,5876747,3261594,5876747,3261594,107650345,107650345
2026-03-23,Client,122269,120415,483037,530667,21047633,25659087,20998081,25627819,1547043,1073336,1443306,1077299,49932405,49797587
2026-03-23,DII,12296,135,240268,214658,1086,604,1031,0,68445,1866,69611,2327,324565,287762
2026-03-23,FII,44340,53793,499860,499475,4834869,4315466,4841524,4315892,322235,158854,341773,154382,10175624,10206839
2026-03-23,Pro,84367,88929,790990,769355,33989318,31187693,34032270,31219139,3622484,2513984,3705517,2514032,72188836,72329242
2026-03-23,TOTAL,263272,263272,2014155,2014155,59872906,61162850,59872906,61162850,5560207,3748040,5560207,3748040,132621430,132621430
2026-03-24,Client,146351,147624,804613,804756,73978773,66487613,74107898,66341933,1487355,761395,1627750,729665,143666100,143759626
2026-03-24,DII,17532,13451,741404,713643,1753,1450,1283,5212,3255,1441,13654,1216,766835,748459
2026-03-24,FII,71391,76142,2590711,2602565,17937628,12763106,17992422,12905136,304996,205481,310193,209168,33873313,34095626
2026-03-24,Pro,105029,103086,1155164,1170928,152352140,145795308,152168691,145795196,3856354,2213759,3700363,2242027,305477754,305180291
2026-03-24,TOTAL,340303,340303,5291892,5291892,244270294,225047477,244270294,225047477,5651960,3182076,5651960,3182076,483784002,483784002
2026-03-25,Client,124978,138744,801894,825144,10482333,8216366,10585822,8207435,1758685,871680,1957766,820771,22255936,22535682
2026-03-25,DII,34718,33076,1077081,1001327,400,858,292,2600,43336,4601,14544,2264,1160994,1054103
2026-03-25,FII,72874,62288,2925797,2935759,2432142,2190239,2389834,2209231,285673,179140,273120,173683,8085865,8043915
2026-03-25,Pro,73615,72077,1185008,1227550,12979015,10340891,12917942,10329088,4102873,2336732,3945137,2395435,31018134,30887229
2026-03-25,TOTAL,306185,306185,5989780,5989780,25893890,20748354,25893890,20748354,6190567,3392153,6190567,3392153,62520929,62520929
2026-03-27,Client,191360,160585,1036351,1033007,16334667,21007279,16319052,21077916,1749946,1209537,1747714,1246021,41529140,41584295
2026-03-27,DII,35699,31783,1179211,1142281,165,515,0,150,51881,11759,28740,10761,1279230,1213715
2026-03-27,FII,125168,166509,2116713,2171861,3399383,3757597,3388447,3751197,294208,148585,318930,175086,9841654,9972030
2026-03-27,Pro,90763,84113,1366052,1351178,22417302,24948775,22444018,24884903,3883759,2755794,3884410,2693807,55462445,55342429
2026-03-27,TOTAL,442990,442990,5698327,5698327,42151517,49714166,42151517,49714166,5979794,4125675,5979794,4125675,108112469,108112469
2026-03-30,Client,245499,202156,1103727,1171456,62931924,68320828,62726614,68484003,1044190,860293,1128823,850920,134506461,134563972
2026-03-30,DII,20282,15419,848265,893215,42,16122,644,16174,46767,18754,28837,7701,950232,961990
2026-03-30,FII,99255,139710,732482,654589,13918939,12786244,14060959,12711269,80365,72324,101230,76600,27689609,27744357
2026-03-30,Pro,151940,159691,1440269,1405483,149535546,131393636,149598234,131305384,2556805,1922576,2469237,1938726,287000772,286876755
2026-03-30,TOTAL,516976,516976,4124743,4124743,226386451,212516830,226386451,212516830,3728127,2873947,3728127,2873947,450147074,450147074
2026-04-01,Client,139390,140880,458278,428863,9954960,9193361,10003470,9229470,913777,400871,910989,382869,21060637,21096541
2026-04-01,DII,2924,2631,65745,96981,400,444,0,0,2792,0,27594,3527,72305,130733
2026-04-01,FII,33590,34365,379347,329264,2080700,1989612,2102653,1996870,88871,70624,94064,69757,4642744,4626973
2026-04-01,Pro,54387,52415,472815,521077,11443591,10087149,11373528,10044226,1834107,1074632,1806900,1089974,24966681,24888120
2026-04-01,TOTAL,230291,230291,1376185,1376185,23479651,21270566,23479651,21270566,2839547,1546127,2839547,1546127,50742367,50742367
2026-04-02,Client,124169,125870,350073,378336,9859209,9084425,9959602,8998631,807124,448815,819233,456329,20673815,20738001
2026-04-02,DII,9858,7201,77769,71839,681,1109,881,0,4072,2164,62613,428,95653,142962
2026-04-02,FII,35554,38753,381779,359317,3027957,2449146,3023124,2481074,114702,61217,106359,57220,6070355,6065847
2026-04-02,Pro,53532,51289,474845,474974,13520569,10524283,13424809,10579258,1737823,1071323,1675516,1069542,27382375,27275388
2026-04-02,TOTAL,223113,223113,1284466,1284466,26408416,22058963,26408416,22058963,2663721,1583519,2663721,1583519,54222198,54222198
2026-04-06,Client,104055,103517,336309,306135,30120109,23939272,30148840,23925353,1000046,411466,985439,393355,55911257,55862639
2026-04-06,DII,6925,7961,74626,96027,720,3044,40,1208,2025,193,43694,1068,87533,149998
2026-04-06,FII,23944,24386,336862,320969,4594850,4502721,4577946,4509179,141979,94829,140612,79846,9695185,9652938
2026-04-06,Pro,47792,46852,443238,467904,36982963,29835912,36971816,29845209,1947482,1036101,1921787,1068320,70293488,70321888
2026-04-06,TOTAL,182716,182716,1191035,1191035,71698642,58280949,71698642,58280949,3091532,1542589,3091532,1542589,135987463,135987463
2026-04-07,Client,84055,93704,276855,293475,76851953,62645415,77134399,62430019,820095,334232,809238,338807,141012605,141099642
2026-04-07,DII,157,8994,98182,65036,610,1908,666,926,1146,533,27610,1958,102536,105190
2026-04-07,FII,33058,24031,322585,335169,13212768,10908842,13106403,11003100,112109,64661,108782,65286,24654023,24642771
2026-04-07,Pro,49028,39569,381999,385941,135741325,131506990,135565188,131629110,1519927,848092,1507647,841467,270047361,269968922
2026-04-07,TOTAL,166298,166298,1079621,1079621,225806656,205063155,225806656,205063155,2453277,1247518,2453277,1247518,435816525,435816525
2026-04-08,Client,109141,126417,476253,503332,12149857,9421070,12150919,9323465,1599367,636969,1629323,594175,24392657,24327631
2026-04-08,DII,4558,5284,155291,91898,2461,1052,5020,452,8338,1030,11698,1615,172730,115967
2026-04-08,FII,49723,17688,520887,488822,1746094,1934102,1734157,1966419,149894,119191,157042,114406,4519891,4478534
2026-04-08,Pro,44384,58417,588057,656436,12948149,12554367,12956465,12620255,2941806,1628385,2901342,1675379,30705148,30868294
2026-04-08,TOTAL,207806,207806,1740488,1740488,26846561,23910591,26846561,23910591,4699405,2385575,4699405,2385575,59790426,59790426
2026-04-09,Client,93353,81754,350119,327198,10153367,10705359,10114704,10878575,1156459,464181,1100706,475415,22922838,22978352
2026-04-09,DII,1728,2239,94774,89629,0,2425,314,2608,2819,879,35653,872,102625,131315
2026-04-09,FII,15442,15760,346942,355535,2272778,2255733,2303123,2212513,157502,114674,172931,105377,5163071,5165239
2026-04-09,Pro,36064,46834,432767,452240,12641243,12829984,12649247,12699805,2087743,1202153,2095233,1200223,29229954,29143582
2026-04-09,TOTAL,146587,146587,1224602,1224602,25067388,25793501,25067388,25793501,3404523,1781887,3404523,1781887,57418488,57418488
2026-04-10,Client,72134,91694,353440,367389,21843433,18356333,21914852,18349642,1462286,545858,1451938,520791,42633484,42696306
2026-04-10,DII,173,2922,94789,46103,0,22599,477,1705,1050,1179,17344,956,119790,69507
2026-04-10,FII,35710,14219,358226,361193,3315848,3468338,3269294,3466790,181110,110972,194593,113165,7470204,7419254
2026-04-10,Pro,33886,33068,444739,476509,24999076,23507688,24973734,23536821,2569358,1371166,2549929,1394263,52925913,52964324
2026-04-10,TOTAL,141903,141903,1251194,1251194,50158357,45354958,50158357,45354958,4213804,2029175,4213804,2029175,103149391,103149391
2026-04-13,Client,80767,82649,328042,316247,64551670,60027882,64643635,59973111,1173147,495779,1104963,528581,126657287,126649186
2026-04-13,DII,3858,3375,93180,76084,627,4929,1003,10181,246,0,17691,219,102840,108553
2026-04-13,FII,14132,16259,310881,358242,10023702,9827952,10109571,9966684,148760,97905,162534,90685,20423332,20703975
2026-04-13,Pro,40925,37399,455178,436708,115478898,118263460,115300688,118174247,2123613,1287573,2160578,1261772,237649647,237371392
2026-04-13,TOTAL,139682,139682,1187281,1187281,190054897,188124223,190054897,188124223,3445766,1881257,3445766,1881257,384833106,384833106
2026-04-15,Client,64920,68735,379573,387719,9006307,8290953,8980191,8291624,1570263,619846,1576174,574766,19931862,19879209
2026-04-15,DII,3466,1111,120875,88171,437,5140,0,6597,3582,75,33919,4338,133575,134136
2026-04-15,FII,25056,17420,389020,378361,1405116,1741818,1419182,1757393,179318,115622,183396,118047,3855950,3873799
2026-04-15,Pro,24307,30483,482482,517699,9511997,10277759,9524484,10260056,2806521,1574742,2766195,1613134,24677808,24712051
2026-04-15,TOTAL,117749,117749,1371950,1371950,19923857,20315670,19923857,20315670,4559684,2310285,4559684,2310285,48599195,48599195
2026-04-16,Client,74245,69666,415237,391115,9913593,9244530,9783847,9343526,1544800,586923,1492925,597819,21779328,21678898
2026-04-16,DII,83,2606,168785,155342,600,4431,389,2463,1384,655,14272,1208,175938,176280
2026-04-16,FII,15456,13727,383635,404150,2103490,2177353,2154096,2131958,229357,134925,239955,127185,5044216,5071071
2026-04-16,Pro,28436,32221,512719,529769,11817447,12157907,11896798,12106274,2790154,1639388,2818543,1635679,28946051,29019284
2026-04-16,TOTAL,118220,118220,1480376,1480376,23835130,23584221,23835130,23584221,4565695,2361891,4565695,2361891,55945533,55945533
2026-04-17,Client,52933,63300,417736,419849,17964621,14427438,18153852,14316888,1875975,747700,1882303,724082,35486403,35560274
2026-04-17,DII,90,1975,145774,138213,140,4879,374,411,1440,963,22254,314,153286,163541
2026-04-17,FII,15415,7379,391077,380918,2415057,2242278,2340088,2291374,254729,139378,262375,148067,5457934,5430201
2026-04-17,Pro,24808,20592,520048,535655,18943323,16487073,18828827,16552995,3315840,1930833,3281052,1946411,41221925,41165532
2026-04-17,TOTAL,93246,93246,1474635,1474635,39323141,33161668,39323141,33161668,5447984,2818874,5447984,2818874,82319548,82319548
2026-04-20,Client,74268,75772,394395,392223,24760993,23185272,24737832,23232509,1637433,645535,1588205,674924,50697896,50701465
2026-04-20,DII,393,5280,190834,157587,1250,970,190,2652,4420,542,13724,3101,198409,182534
2026-04-20,FII,15823,14631,347270,367511,4158238,4115517,4197551,4140617,259101,147166,268103,145454,9043115,9133867
2026-04-20,Pro,39260,34061,482150,497328,35051617,31095810,35036525,31021791,2888109,1724385,2919031,1694149,71281331,71202885
2026-04-20,TOTAL,129744,129744,1414649,1414649,63972098,58397569,63972098,58397569,4789063,2517628,4789063,2517628,131220751,131220751
2026-04-21,Client,57049,81088,445994,445026,59171652,57071776,59425482,56837447,1613900,633090,1619658,625093,118993461,119033794
2026-04-21,DII,4066,1220,267007,271258,1250,6106,332,1119,10087,2180,10786,2187,290696,286902
2026-04-21,FII,24114,8301,374673,347672,7773202,8378036,7741672,8549477,267753,151066,267647,144920,16968844,17059689
2026-04-21,Pro,30604,25224,449329,473047,103166646,110816970,102945264,110884845,3056167,1837899,3049816,1852035,219357615,219230231
2026-04-21,TOTAL,115833,115833,1537003,1537003,170112750,176272888,170112750,176272888,4947907,2624235,4947907,2624235,355610616,355610616
2026-04-22,Client,73033,55070,604010,520821,8311626,8396936,8199903,8535253,2223000,940487,2059108,978443,20549092,20348598
2026-04-22,DII,789,1157,334626,336597,29,0,29,2550,5331,4588,29455,4284,345363,374072
2026-04-22,FII,12179,21545,552144,618292,1497516,1651585,1574755,1605969,337706,206562,368718,191587,4257692,4380866
2026-04-22,Pro,23317,31546,650100,665170,9358184,9665434,9392668,9570183,4285124,2667110,4393880,2644433,26649269,26697880
2026-04-22,TOTAL,109318,109318,2140880,2140880,19167355,19713955,19167355,19713955,6851161,3818747,6851161,3818747,51801416,51801416
2026-04-23,Client,86759,84156,778701,729843,8911859,7926723,8840292,8069660,2047734,841202,1960837,897293,20592978,20582081
2026-04-23,DII,12395,16230,689820,678269,31,10,992,1200,6892,5025,23467,4744,714173,724902
