rule_id,feature,orientation,mode,quantile,threshold_hi,threshold_lo,rho_dev,dev2023_24_n,dev2023_24_coverage_pct,dev2023_24_up_calls,dev2023_24_down_calls,dev2023_24_exact_pct,dev2023_24_sign_n,dev2023_24_sign_pct,val2025_n,val2025_coverage_pct,val2025_up_calls,val2025_down_calls,val2025_exact_pct,val2025_sign_n,val2025_sign_pct,confirm2026_n,confirm2026_coverage_pct,confirm2026_up_calls,confirm2026_down_calls,confirm2026_exact_pct,confirm2026_sign_n,confirm2026_sign_pct,min_holdout_exact_pct,min_holdout_sign_pct,mean_holdout_coverage_pct
Pro_optheavy_rflow_posdays4|1|both|0.800,Pro_optheavy_rflow_posdays4,1,both,0.8,0.75,0.25,0.232748,44,60.27,22,22,52.27,33,69.7,29,55.77,12,17,48.28,24,58.33,17,48.57,13,4,29.41,13,38.46,29.41,38.46,52.17
Pro_optheavy_rflow_posdays4|1|both|0.850,Pro_optheavy_rflow_posdays4,1,both,0.85,0.75,0.25,0.232748,44,60.27,22,22,52.27,33,69.7,29,55.77,12,17,48.28,24,58.33,17,48.57,13,4,29.41,13,38.46,29.41,38.46,52.17
Pro_optheavy_rflow_posdays4|1|both|0.900,Pro_optheavy_rflow_posdays4,1,both,0.9,0.75,0.25,0.232748,44,60.27,22,22,52.27,33,69.7,29,55.77,12,17,48.28,24,58.33,17,48.57,13,4,29.41,13,38.46,29.41,38.46,52.17
Pro_icall_qflow_z21|1|both|0.700,Pro_icall_qflow_z21,1,both,0.7,0.7824845081812986,-0.3229773311293458,0.144607,44,60.27,22,22,47.73,35,60.0,26,50.0,13,13,46.15,21,57.14,17,48.57,9,8,29.41,13,38.46,29.41,38.46,49.285
DII_sput_rflow_z63|1|upper|0.600,DII_sput_rflow_z63,1,upper,0.6,-0.030417901835980653,,0.231034,21,28.77,21,0,66.67,19,73.68,25,48.08,25,0,44.0,19,57.89,17,48.57,17,0,29.41,13,38.46,29.41,38.46,48.325
Pro_ifut_lvl_z21|-1|both|0.800,Pro_ifut_lvl_z21,-1,both,0.8,1.1469872688642608,-0.9961587469312502,-0.111711,30,41.1,15,15,46.67,22,63.64,23,44.23,12,11,56.52,19,68.42,17,48.57,8,9,29.41,13,38.46,29.41,38.46,46.4
px_rv5_chg7|1|upper|0.600,px_rv5_chg7,1,upper,0.6,1.0148219723192673,,0.157746,29,39.73,29,0,68.97,25,80.0,23,44.23,23,0,39.13,19,47.37,17,48.57,17,0,29.41,13,38.46,29.41,38.46,46.4
smart_vs_client_optheavy_qflow_chg15|1|both|0.750,smart_vs_client_optheavy_qflow_chg15,1,both,0.75,0.030122007444220115,-0.021082676229094592,0.137433,36,49.32,18,18,47.22,28,60.71,22,42.31,7,15,45.45,16,62.5,17,48.57,10,7,29.41,13,38.46,29.41,38.46,45.44
smart_optheavy_qflow_chg15|1|both|0.750,smart_optheavy_qflow_chg15,1,both,0.75,0.01085697088347361,-0.0075076121347303695,0.132674,36,49.32,18,18,44.44,26,61.54,21,40.38,7,14,47.62,16,62.5,17,48.57,10,7,29.41,13,38.46,29.41,38.46,44.475
smart_plus_contra_client_optheavy_qflow_chg15|1|both|0.750,smart_plus_contra_client_optheavy_qflow_chg15,1,both,0.75,0.012643114060805784,-0.008655985868528757,0.12823,36,49.32,18,18,47.22,27,62.96,21,40.38,7,14,47.62,16,62.5,17,48.57,10,7,29.41,13,38.46,29.41,38.46,44.475
DII_sput_rflow_sum7|-1|upper|0.800,DII_sput_rflow_sum7,-1,upper,0.8,1.2458850780531916e-06,,-0.182497,16,21.92,16,0,62.5,14,71.43,20,38.46,20,0,50.0,15,66.67,17,48.57,17,0,29.41,13,38.46,29.41,38.46,43.515
DII_sput_rflow_mean7|-1|upper|0.800,DII_sput_rflow_mean7,-1,upper,0.8,1.779835825790274e-07,,-0.182497,16,21.92,16,0,62.5,14,71.43,20,38.46,20,0,50.0,15,66.67,17,48.57,17,0,29.41,13,38.46,29.41,38.46,43.515
pro_fii_spread_v3inst_qflow_chg4|1|both|0.750,pro_fii_spread_v3inst_qflow_chg4,1,both,0.75,0.015469353226529469,-0.01151719789492278,0.177375,36,49.32,18,18,44.44,27,59.26,17,32.69,10,7,29.41,13,38.46,17,48.57,8,9,29.41,13,38.46,29.41,38.46,40.629999999999995
DII_sput_rflow_sum7|-1|upper|0.850,DII_sput_rflow_sum7,-1,upper,0.85,6.283080488997683e-05,,-0.182497,11,15.07,11,0,54.55,10,60.0,15,28.85,15,0,40.0,11,54.55,17,48.57,17,0,29.41,13,38.46,29.41,38.46,38.71
DII_sput_rflow_mean7|-1|upper|0.850,DII_sput_rflow_mean7,-1,upper,0.85,8.97582926999669e-06,,-0.182497,11,15.07,11,0,54.55,10,60.0,15,28.85,15,0,40.0,11,54.55,17,48.57,17,0,29.41,13,38.46,29.41,38.46,38.71
v3_confidence_sum4|1|both|0.850,v3_confidence_sum4,1,both,0.85,185.68,80.75999999999999,0.205048,22,30.14,11,11,59.09,18,72.22,25,48.08,10,15,44.0,19,57.89,17,48.57,15,2,29.41,14,35.71,29.41,35.71,48.325
v3_confidence_mean4|1|both|0.850,v3_confidence_mean4,1,both,0.85,46.42,20.189999999999998,0.205048,22,30.14,11,11,59.09,18,72.22,25,48.08,10,15,44.0,19,57.89,17,48.57,15,2,29.41,14,35.71,29.41,35.71,48.325
v3_setup_strength_sum4|1|both|0.850,v3_setup_strength_sum4,1,both,0.85,185.68,80.75999999999999,0.205048,22,30.14,11,11,59.09,18,72.22,25,48.08,10,15,44.0,19,57.89,17,48.57,15,2,29.41,14,35.71,29.41,35.71,48.325
v3_setup_strength_mean4|1|both|0.850,v3_setup_strength_mean4,1,both,0.85,46.42,20.189999999999998,0.205048,22,30.14,11,11,59.09,18,72.22,25,48.08,10,15,44.0,19,57.89,17,48.57,15,2,29.41,14,35.71,29.41,35.71,48.325
Pro_index_qflow_chg15|1|both|0.750,Pro_index_qflow_chg15,1,both,0.75,0.011209415445558169,-0.010889909848308215,0.110034,36,49.32,18,18,41.67,24,62.5,24,46.15,10,14,54.17,19,68.42,17,48.57,11,6,29.41,14,35.71,29.41,35.71,47.36
Pro_v2inst_qflow_chg15|1|both|0.750,Pro_v2inst_qflow_chg15,1,both,0.75,0.011209415445558169,-0.010889909848308215,0.110034,36,49.32,18,18,41.67,24,62.5,24,46.15,10,14,54.17,19,68.42,17,48.57,11,6,29.41,14,35.71,29.41,35.71,47.36
Client_optheavy_qflow_sum15|-1|both|0.800,Client_optheavy_qflow_sum15,-1,both,0.8,0.027867218519895993,-0.027444057465287972,-0.140716,30,41.1,15,15,46.67,24,58.33,24,46.15,9,15,54.17,20,65.0,17,48.57,6,11,29.41,14,35.71,29.41,35.71,47.36
px_range5_chg7|1|upper|0.600,px_range5_chg7,1,upper,0.6,0.05788793723527108,,0.126626,29,39.73,29,0,58.62,20,85.0,23,44.23,23,0,34.78,19,42.11,17,48.57,17,0,29.41,14,35.71,29.41,35.71,46.4
v3_composite_sum21|1|upper|0.600,v3_composite_sum21,1,upper,0.6,0.11600000000000033,,0.150067,29,39.73,29,0,65.52,22,86.36,16,30.77,16,0,31.25,12,41.67,17,48.57,17,0,29.41,14,35.71,29.41,35.71,39.67
v3_composite_mean21|1|upper|0.600,v3_composite_mean21,1,upper,0.6,0.005523809523809539,,0.15114,29,39.73,29,0,65.52,22,86.36,16,30.77,16,0,31.25,12,41.67,17,48.57,17,0,29.41,14,35.71,29.41,35.71,39.67
v2_composite_chg15|1|upper|0.600,v2_composite_chg15,1,upper,0.6,0.10999999999999989,,0.131557,28,38.36,28,0,60.71,22,77.27,14,26.92,14,0,50.0,10,70.0,17,48.57,17,0,29.41,14,35.71,29.41,35.71,37.745000000000005
FII_sput_qflow_sum4|1|both|0.850,FII_sput_qflow_sum4,1,both,0.85,0.019556770089894877,-0.012219675065323527,0.193015,22,30.14,11,11,63.64,19,73.68,17,32.69,8,9,29.41,15,33.33,10,28.57,4,6,40.0,7,57.14,29.41,33.33,30.63
FII_sput_qflow_mean4|1|both|0.850,FII_sput_qflow_mean4,1,both,0.85,0.004889192522473719,-0.0030549187663308818,0.193015,22,30.14,11,11,63.64,19,73.68,17,32.69,8,9,29.41,15,33.33,10,28.57,4,6,40.0,7,57.14,29.41,33.33,30.63
px_oc1_sum7|-1|both|0.850,px_oc1_sum7,-1,both,0.85,1.7236820664562136,-1.3059667877869274,-0.183944,22,30.14,11,11,63.64,18,77.78,17,32.69,8,9,29.41,15,33.33,10,28.57,6,4,40.0,6,66.67,29.41,33.33,30.63
px_oc1_mean7|-1|both|0.850,px_oc1_mean7,-1,both,0.85,0.2462402952080305,-0.18656668396956105,-0.180057,22,30.14,11,11,63.64,18,77.78,17,32.69,8,9,29.41,15,33.33,10,28.57,6,4,40.0,6,66.67,29.41,33.33,30.63
Pro_index_rflow|1|both|0.700,Pro_index_rflow,1,both,0.7,0.007315709793300259,-0.008270420869190703,0.153554,44,60.27,22,22,47.73,33,63.64,25,48.08,12,13,40.0,21,47.62,17,48.57,10,7,29.41,16,31.25,29.41,31.25,48.325
Pro_v2inst_rflow|1|both|0.700,Pro_v2inst_rflow,1,both,0.7,0.007315709793300259,-0.008270420869190703,0.153554,44,60.27,22,22,47.73,33,63.64,25,48.08,12,13,40.0,21,47.62,17,48.57,10,7,29.41,16,31.25,29.41,31.25,48.325
pro_fii_spread_optheavy_lvl_z63|1|both|0.600,pro_fii_spread_optheavy_lvl_z63,1,both,0.6,0.6422452131639786,0.01077842859107239,0.135404,56,76.71,28,28,48.21,44,61.36,41,78.85,22,19,29.27,34,35.29,32,91.43,22,10,40.62,23,56.52,29.27,35.29,85.14
px_oc1_sum4|-1|both|0.700,px_oc1_sum4,-1,both,0.7,0.6613087573706288,-0.40467359649866347,-0.168055,44,60.27,22,22,52.27,36,63.89,38,73.08,18,20,44.74,32,53.12,24,68.57,13,11,29.17,16,43.75,29.17,43.75,70.82499999999999
px_oc1_mean4|-1|both|0.700,px_oc1_mean4,-1,both,0.7,0.1653271893426572,-0.10116839912466587,-0.168055,44,60.27,22,22,52.27,36,63.89,38,73.08,18,20,44.74,32,53.12,24,68.57,13,11,29.17,16,43.75,29.17,43.75,70.82499999999999
Client_sfut_lvl_z21|-1|both|0.700,Client_sfut_lvl_z21,-1,both,0.7,0.7313338889440033,-0.6345786945837317,-0.113802,44,60.27,22,22,52.27,34,67.65,37,71.15,18,19,40.54,32,46.88,24,68.57,14,10,29.17,16,43.75,29.17,43.75,69.86
Client_iput_qflow_sum3|-1|both|0.700,Client_iput_qflow_sum3,-1,both,0.7,0.007927286970132598,-0.017042797157772356,-0.19499,44,60.27,22,22,50.0,35,62.86,34,65.38,16,18,50.0,27,62.96,24,68.57,6,18,29.17,16,43.75,29.17,43.75,66.975
v3_smart_money_conflict_sum7|-1|upper|0.600,v3_smart_money_conflict_sum7,-1,upper,0.6,-1.0,,-0.108149,41,56.16,41,0,56.1,34,67.65,34,65.38,34,0,47.06,28,57.14,24,68.57,24,0,29.17,16,43.75,29.17,43.75,66.975
v3_smart_money_conflict_sum7|-1|upper|0.700,v3_smart_money_conflict_sum7,-1,upper,0.7,-1.0,,-0.108149,41,56.16,41,0,56.1,34,67.65,34,65.38,34,0,47.06,28,57.14,24,68.57,24,0,29.17,16,43.75,29.17,43.75,66.975
v3_smart_money_conflict_sum7|-1|upper|0.750,v3_smart_money_conflict_sum7,-1,upper,0.75,-1.0,,-0.108149,41,56.16,41,0,56.1,34,67.65,34,65.38,34,0,47.06,28,57.14,24,68.57,24,0,29.17,16,43.75,29.17,43.75,66.975
v3_smart_money_conflict_sum7|-1|upper|0.800,v3_smart_money_conflict_sum7,-1,upper,0.8,-1.0,,-0.108149,41,56.16,41,0,56.1,34,67.65,34,65.38,34,0,47.06,28,57.14,24,68.57,24,0,29.17,16,43.75,29.17,43.75,66.975
v3_smart_money_conflict_mean7|-1|upper|0.600,v3_smart_money_conflict_mean7,-1,upper,0.6,-0.14285714285714285,,-0.108149,41,56.16,41,0,56.1,34,67.65,34,65.38,34,0,47.06,28,57.14,24,68.57,24,0,29.17,16,43.75,29.17,43.75,66.975
v3_smart_money_conflict_mean7|-1|upper|0.700,v3_smart_money_conflict_mean7,-1,upper,0.7,-0.14285714285714285,,-0.108149,41,56.16,41,0,56.1,34,67.65,34,65.38,34,0,47.06,28,57.14,24,68.57,24,0,29.17,16,43.75,29.17,43.75,66.975
v3_smart_money_conflict_mean7|-1|upper|0.750,v3_smart_money_conflict_mean7,-1,upper,0.75,-0.14285714285714285,,-0.108149,41,56.16,41,0,56.1,34,67.65,34,65.38,34,0,47.06,28,57.14,24,68.57,24,0,29.17,16,43.75,29.17,43.75,66.975
v3_smart_money_conflict_mean7|-1|upper|0.800,v3_smart_money_conflict_mean7,-1,upper,0.8,-0.14285714285714285,,-0.108149,41,56.16,41,0,56.1,34,67.65,34,65.38,34,0,47.06,28,57.14,24,68.57,24,0,29.17,16,43.75,29.17,43.75,66.975
v3_smart_money_conflict_posdays7|-1|upper|0.600,v3_smart_money_conflict_posdays7,-1,upper,0.6,-0.14285714285714285,,-0.108149,41,56.16,41,0,56.1,34,67.65,34,65.38,34,0,47.06,28,57.14,24,68.57,24,0,29.17,16,43.75,29.17,43.75,66.975
v3_smart_money_conflict_posdays7|-1|upper|0.700,v3_smart_money_conflict_posdays7,-1,upper,0.7,-0.14285714285714285,,-0.108149,41,56.16,41,0,56.1,34,67.65,34,65.38,34,0,47.06,28,57.14,24,68.57,24,0,29.17,16,43.75,29.17,43.75,66.975
v3_smart_money_conflict_posdays7|-1|upper|0.750,v3_smart_money_conflict_posdays7,-1,upper,0.75,-0.14285714285714285,,-0.108149,41,56.16,41,0,56.1,34,67.65,34,65.38,34,0,47.06,28,57.14,24,68.57,24,0,29.17,16,43.75,29.17,43.75,66.975
v3_smart_money_conflict_posdays7|-1|upper|0.800,v3_smart_money_conflict_posdays7,-1,upper,0.8,-0.14285714285714285,,-0.108149,41,56.16,41,0,56.1,34,67.65,34,65.38,34,0,47.06,28,57.14,24,68.57,24,0,29.17,16,43.75,29.17,43.75,66.975
v2_composite_sum21|1|both|0.700,v2_composite_sum21,1,both,0.7,0.44599999999999995,-0.18800000000000033,0.192052,44,60.27,22,22,47.73,33,63.64,29,55.77,11,18,48.28,27,51.85,24,68.57,9,15,29.17,16,43.75,29.17,43.75,62.17
v2_composite_mean21|1|both|0.700,v2_composite_mean21,1,both,0.7,0.021238095238095236,-0.008952380952380969,0.187894,44,60.27,22,22,47.73,33,63.64,29,55.77,11,18,48.28,27,51.85,24,68.57,9,15,29.17,16,43.75,29.17,43.75,62.17
smart_plus_contra_client_optheavy_lvl_posdays4|-1|upper|0.600,smart_plus_contra_client_optheavy_lvl_posdays4,-1,upper,0.6,-0.75,,-0.139359,34,46.58,34,0,58.82,25,80.0,22,42.31,22,0,40.91,16,56.25,24,68.57,24,0,29.17,16,43.75,29.17,43.75,55.44
smart_plus_contra_client_optheavy_lvl_posdays4|-1|upper|0.700,smart_plus_contra_client_optheavy_lvl_posdays4,-1,upper,0.7,-0.75,,-0.139359,34,46.58,34,0,58.82,25,80.0,22,42.31,22,0,40.91,16,56.25,24,68.57,24,0,29.17,16,43.75,29.17,43.75,55.44
smart_plus_contra_client_optheavy_lvl_posdays4|-1|upper|0.750,smart_plus_contra_client_optheavy_lvl_posdays4,-1,upper,0.75,-0.75,,-0.139359,34,46.58,34,0,58.82,25,80.0,22,42.31,22,0,40.91,16,56.25,24,68.57,24,0,29.17,16,43.75,29.17,43.75,55.44
smart_optheavy_lvl_posdays15|-1|upper|0.700,smart_optheavy_lvl_posdays15,-1,upper,0.7,-0.6666666666666666,,-0.253981,26,35.62,26,0,69.23,20,90.0,19,36.54,19,0,36.84,14,50.0,24,68.57,24,0,29.17,16,43.75,29.17,43.75,52.55499999999999
oc_near_put_doi_pct_sum21|-1|both|0.800,oc_near_put_doi_pct_sum21,-1,both,0.8,-626.04909,-847.3884869999999,-0.200805,30,41.1,15,15,46.67,23,60.87,47,90.38,26,21,38.3,38,47.37,24,68.57,19,5,29.17,17,41.18,29.17,41.18,79.475
oc_near_put_doi_pct_mean21|-1|both|0.800,oc_near_put_doi_pct_mean21,-1,both,0.8,-29.811861428571426,-40.35183271428571,-0.200805,30,41.1,15,15,46.67,23,60.87,47,90.38,26,21,38.3,38,47.37,24,68.57,19,5,29.17,17,41.18,29.17,41.18,79.475
pro_fii_agreement_v2inst_qflow_sum4|1|both|0.800,pro_fii_agreement_v2inst_qflow_sum4,1,both,0.8,2.0,-1.2000000000000064,0.202132,48,65.75,33,15,56.25,38,71.05,40,76.92,33,7,42.5,34,50.0,24,68.57,20,4,29.17,17,41.18,29.17,41.18,72.745
pro_fii_agreement_v2inst_qflow_sum4|1|both|0.850,pro_fii_agreement_v2inst_qflow_sum4,1,both,0.85,2.0,-2.0,0.202132,48,65.75,33,15,56.25,38,71.05,40,76.92,33,7,42.5,34,50.0,24,68.57,20,4,29.17,17,41.18,29.17,41.18,72.745
pro_fii_agreement_v2inst_qflow_sum4|1|both|0.900,pro_fii_agreement_v2inst_qflow_sum4,1,both,0.9,2.0,-2.0,0.202132,48,65.75,33,15,56.25,38,71.05,40,76.92,33,7,42.5,34,50.0,24,68.57,20,4,29.17,17,41.18,29.17,41.18,72.745
pro_fii_agreement_v2inst_qflow_mean4|1|both|0.800,pro_fii_agreement_v2inst_qflow_mean4,1,both,0.8,0.5,-0.3000000000000016,0.202132,48,65.75,33,15,56.25,38,71.05,40,76.92,33,7,42.5,34,50.0,24,68.57,20,4,29.17,17,41.18,29.17,41.18,72.745
pro_fii_agreement_v2inst_qflow_mean4|1|both|0.850,pro_fii_agreement_v2inst_qflow_mean4,1,both,0.85,0.5,-0.5,0.202132,48,65.75,33,15,56.25,38,71.05,40,76.92,33,7,42.5,34,50.0,24,68.57,20,4,29.17,17,41.18,29.17,41.18,72.745
pro_fii_agreement_v2inst_qflow_mean4|1|both|0.900,pro_fii_agreement_v2inst_qflow_mean4,1,both,0.9,0.5,-0.5,0.202132,48,65.75,33,15,56.25,38,71.05,40,76.92,33,7,42.5,34,50.0,24,68.57,20,4,29.17,17,41.18,29.17,41.18,72.745
pro_fii_agreement_v2inst_qflow_posdays4|1|both|0.800,pro_fii_agreement_v2inst_qflow_posdays4,1,both,0.8,0.75,0.3499999999999992,0.202132,48,65.75,33,15,56.25,38,71.05,40,76.92,33,7,42.5,34,50.0,24,68.57,20,4,29.17,17,41.18,29.17,41.18,72.745
pro_fii_agreement_v2inst_qflow_posdays4|1|both|0.850,pro_fii_agreement_v2inst_qflow_posdays4,1,both,0.85,0.75,0.25,0.202132,48,65.75,33,15,56.25,38,71.05,40,76.92,33,7,42.5,34,50.0,24,68.57,20,4,29.17,17,41.18,29.17,41.18,72.745
pro_fii_agreement_v2inst_qflow_posdays4|1|both|0.900,pro_fii_agreement_v2inst_qflow_posdays4,1,both,0.9,0.75,0.25,0.202132,48,65.75,33,15,56.25,38,71.05,40,76.92,33,7,42.5,34,50.0,24,68.57,20,4,29.17,17,41.18,29.17,41.18,72.745
smart_plus_contra_client_optheavy_qflow_sum15|1|both|0.700,smart_plus_contra_client_optheavy_qflow_sum15,1,both,0.7,0.013850803158914935,-0.007968518957270786,0.152132,44,60.27,22,22,40.91,32,56.25,36,69.23,13,23,41.67,30,50.0,24,68.57,10,14,29.17,17,41.18,29.17,41.18,68.9
smart_plus_contra_client_optheavy_qflow_mean15|1|both|0.700,smart_plus_contra_client_optheavy_qflow_mean15,1,both,0.7,0.0009233868772609956,-0.0005312345971513859,0.157695,44,60.27,22,22,40.91,32,56.25,36,69.23,13,23,41.67,30,50.0,24,68.57,10,14,29.17,17,41.18,29.17,41.18,68.9
smart_optheavy_qflow_sum15|1|both|0.700,smart_optheavy_qflow_sum15,1,both,0.7,0.01212864274478183,-0.0070603878224682615,0.159528,44,60.27,22,22,40.91,32,56.25,35,67.31,12,23,42.86,29,51.72,24,68.57,10,14,29.17,17,41.18,29.17,41.18,67.94
smart_optheavy_qflow_mean15|1|both|0.700,smart_optheavy_qflow_mean15,1,both,0.7,0.0008085761829854553,-0.00047069252149788414,0.166956,44,60.27,22,22,40.91,32,56.25,35,67.31,12,23,42.86,29,51.72,24,68.57,10,14,29.17,17,41.18,29.17,41.18,67.94
smart_vs_client_futheavy_rflow_mean15|1|both|0.600,smart_vs_client_futheavy_rflow_mean15,1,both,0.6,0.001240255184714733,-0.0045045516005161445,0.131552,58,79.45,29,29,41.38,43,55.81,34,65.38,20,14,38.24,26,50.0,24,68.57,13,11,29.17,17,41.18,29.17,41.18,66.975
px_rv5_chg7|1|both|0.700,px_rv5_chg7,1,both,0.7,2.0165931272602604,-2.8411579516030354,0.157746,44,60.27,22,22,47.73,36,58.33,32,61.54,18,14,37.5,27,44.44,24,68.57,14,10,29.17,17,41.18,29.17,41.18,65.05499999999999
smart_plus_contra_client_optheavy_lvl_posdays21|-1|both|0.750,smart_plus_contra_client_optheavy_lvl_posdays21,-1,both,0.75,-0.6428571428571428,-0.9047619047619048,-0.289225,43,58.9,18,25,55.81,33,72.73,30,57.69,12,18,40.0,25,48.0,24,68.57,20,4,29.17,17,41.18,29.17,41.18,63.129999999999995
smart_optheavy_lvl_sum21|-1|both|0.750,smart_optheavy_lvl_sum21,-1,both,0.75,-0.06240051995177431,-0.2616956849302284,-0.279309,36,49.32,18,18,52.78,28,67.86,27,51.92,15,12,51.85,23,60.87,24,68.57,24,0,29.17,17,41.18,29.17,41.18,60.245
smart_optheavy_lvl_mean21|-1|both|0.750,smart_optheavy_lvl_mean21,-1,both,0.75,-0.002971453331036872,-0.012461699282391828,-0.266834,36,49.32,18,18,52.78,28,67.86,27,51.92,15,12,51.85,23,60.87,24,68.57,24,0,29.17,17,41.18,29.17,41.18,60.245
smart_plus_contra_client_optheavy_lvl_posdays15|-1|both|0.800,smart_plus_contra_client_optheavy_lvl_posdays15,-1,both,0.8,-0.6,-1.0,-0.261314,36,49.32,17,19,50.0,27,66.67,22,42.31,10,12,40.91,19,47.37,24,68.57,21,3,29.17,17,41.18,29.17,41.18,55.44
smart_optheavy_lvl_sum15|-1|upper|0.700,smart_optheavy_lvl_sum15,-1,upper,0.7,-0.04937299824860473,,-0.232877,22,30.14,22,0,77.27,18,94.44,18,34.62,18,0,33.33,13,46.15,24,68.57,24,0,29.17,17,41.18,29.17,41.18,51.595
smart_optheavy_lvl_mean15|-1|upper|0.700,smart_optheavy_lvl_mean15,-1,upper,0.7,-0.003291533216573649,,-0.234774,22,30.14,22,0,77.27,18,94.44,18,34.62,18,0,33.33,13,46.15,24,68.57,24,0,29.17,17,41.18,29.17,41.18,51.595
smart_optheavy_lvl_sum21|-1|upper|0.750,smart_optheavy_lvl_sum21,-1,upper,0.75,-0.06240051995177431,,-0.279309,18,24.66,18,0,77.78,14,100.0,15,28.85,15,0,46.67,12,58.33,24,68.57,24,0,29.17,17,41.18,29.17,41.18,48.709999999999994
smart_optheavy_lvl_mean21|-1|upper|0.750,smart_optheavy_lvl_mean21,-1,upper,0.75,-0.002971453331036872,,-0.266834,18,24.66,18,0,77.78,14,100.0,15,28.85,15,0,46.67,12,58.33,24,68.57,24,0,29.17,17,41.18,29.17,41.18,48.709999999999994
oc_pcr_doi_posdays21|-1|upper|0.800,oc_pcr_doi_posdays21,-1,upper,0.8,-0.7142857142857143,,-0.135814,15,20.55,15,0,66.67,12,83.33,47,90.38,47,0,40.43,38,50.0,24,68.57,24,0,29.17,18,38.89,29.17,38.89,79.475
oc_pcr_doi_posdays21|-1|upper|0.850,oc_pcr_doi_posdays21,-1,upper,0.85,-0.7142857142857143,,-0.135814,15,20.55,15,0,66.67,12,83.33,47,90.38,47,0,40.43,38,50.0,24,68.57,24,0,29.17,18,38.89,29.17,38.89,79.475
DII_sput_lvl_chg15|1|upper|0.600,DII_sput_lvl_chg15,1,upper,0.6,0.0,,0.21985,43,58.9,43,0,58.14,34,73.53,41,78.85,41,0,36.59,33,45.45,24,68.57,24,0,29.17,18,38.89,29.17,38.89,73.71
DII_sput_lvl_chg15|1|upper|0.700,DII_sput_lvl_chg15,1,upper,0.7,0.0,,0.21985,43,58.9,43,0,58.14,34,73.53,41,78.85,41,0,36.59,33,45.45,24,68.57,24,0,29.17,18,38.89,29.17,38.89,73.71
DII_sput_lvl_chg15|1|upper|0.750,DII_sput_lvl_chg15,1,upper,0.75,0.0,,0.21985,43,58.9,43,0,58.14,34,73.53,41,78.85,41,0,36.59,33,45.45,24,68.57,24,0,29.17,18,38.89,29.17,38.89,73.71
pro_fii_agreement_v3inst_rflow_posdays21|1|both|0.750,pro_fii_agreement_v3inst_rflow_posdays21,1,both,0.75,0.5714285714285714,0.45238095238095233,0.197679,44,60.27,26,18,50.0,38,57.89,37,71.15,29,8,43.24,31,51.61,24,68.57,22,2,29.17,18,38.89,29.17,38.89,69.86
Pro_optheavy_qflow_z21|1|both|0.700,Pro_optheavy_qflow_z21,1,both,0.7,0.5647708892768944,-0.5253240420539679,0.143353,44,60.27,22,22,47.73,33,63.64,31,59.62,13,18,48.39,25,60.0,24,68.57,12,12,29.17,19,36.84,29.17,36.84,64.095
smart_v2inst_rflow|1|both|0.750,smart_v2inst_rflow,1,both,0.75,0.007517231487831041,-0.007360307543828356,0.108324,38,52.05,19,19,44.74,30,56.67,24,46.15,8,16,29.17,19,36.84,20,57.14,10,10,35.0,17,41.18,29.17,36.84,51.644999999999996
v2_confidence_mean21|1|upper|0.700,v2_confidence_mean21,1,upper,0.7,48.08571428571428,,0.136235,22,30.14,22,0,63.64,19,73.68,18,34.62,18,0,44.44,15,53.33,24,68.57,24,0,29.17,19,36.84,29.17,36.84,51.595
v2_setup_strength_mean21|1|upper|0.700,v2_setup_strength_mean21,1,upper,0.7,48.08571428571428,,0.136235,22,30.14,22,0,63.64,19,73.68,18,34.62,18,0,44.44,15,53.33,24,68.57,24,0,29.17,19,36.84,29.17,36.84,51.595
DII_sfut_dl|-1|both|0.700,DII_sfut_dl,-1,both,0.7,-0.00036503536385869674,-0.0012132006150784357,-0.19138,44,60.27,22,22,50.0,33,66.67,24,46.15,8,16,29.17,20,35.0,24,68.57,5,19,45.83,16,68.75,29.17,35.0,57.36
client_opposes_smart_futheavy_qflow_mean15|1|lower|0.800,client_opposes_smart_futheavy_qflow_mean15,1,lower,0.8,,0.6,0.180005,17,23.29,0,17,35.29,10,60.0,24,46.15,0,24,29.17,20,35.0,11,31.43,0,11,45.45,8,62.5,29.17,35.0,38.79
client_opposes_smart_futheavy_qflow_mean15|1|lower|0.850,client_opposes_smart_futheavy_qflow_mean15,1,lower,0.85,,0.6,0.180005,17,23.29,0,17,35.29,10,60.0,24,46.15,0,24,29.17,20,35.0,11,31.43,0,11,45.45,8,62.5,29.17,35.0,38.79
client_opposes_smart_futheavy_qflow_mean15|1|lower|0.900,client_opposes_smart_futheavy_qflow_mean15,1,lower,0.9,,0.6,0.180005,17,23.29,0,17,35.29,10,60.0,24,46.15,0,24,29.17,20,35.0,11,31.43,0,11,45.45,8,62.5,29.17,35.0,38.79
DII_sput_rflow_z63|1|both|0.600,DII_sput_rflow_z63,1,both,0.6,-0.030417901835980653,-0.05852860957220709,0.231034,43,58.9,21,22,46.51,35,57.14,43,82.69,25,18,39.53,34,50.0,31,88.57,17,14,29.03,21,42.86,29.03,42.86,85.63
Client_optheavy_lvl_mean15|1|both|0.600,Client_optheavy_lvl_mean15,1,both,0.6,-0.021935358503948565,-0.03033583414905847,0.188404,58,79.45,29,29,50.0,44,65.91,41,78.85,23,18,48.78,35,57.14,31,88.57,31,0,29.03,21,42.86,29.03,42.86,83.71
